OrderItemID,OrderID,SKUID,Quantity
929,621,ACE-2CBPK,1
930,621,MSI-1ZGRX,1
931,622,7K5J8PA,1
932,623,82R70068IN,1
933,624,ASU-O91TB,1
934,624,ASU-1PMXA,1
935,625,227Q3PA,1
936,626,ASU-2K6RO,1
937,626,82EY00UXIN,1
938,626,80XH020KIN,1
939,627,726X6PA,1
940,627,B569501WIN9,1
941,628,81DC00YEIN,2
942,628,81Y400BSIN,1
943,629,20TBS4K300,1
944,629,81W800SAIN,1
945,629,D552147WIN9BE,1
946,630,ASU-ATJIJ,1
947,630,D560188WIN9S,2
948,631,MSI-W8TOO,1
949,631,82B500BHIN,1
950,632,ASU-1LNR1,1
951,633,ASU-A4Q8H,1
952,634,20VHS07500,1
953,635,SAM-NQ64P,1
954,635,20WEA01HIH,1
955,636,ASU-TI9KX,1
956,637,83DV007FIN,1
957,638,67U19PA,1
958,639,ASU-GHW0W,1
959,640,3V6P4PA,2
960,641,RBY-00023,1
961,641,ASU-KKSLV,1
962,641,INF-CGSTP,1
963,642,6XA74PA,1
964,642,1V4Q4PA,1
965,643,INF-MQQJH,1
966,644,81W10052IN,1
967,645,ASU-Z6Z8N,1
968,645,D560170WIN9SE,1
969,645,82EV003WIN,1
970,646,80XH01HBIN,1
971,647,300J2PA,1
972,648,68U28PA,1
973,649,80XL0411IN,1
974,649,INF-T16UY,1
975,650,81WB014SIN,1
976,650,ACE-0J96R,1
977,651,83DE001HIN,1
978,652,D552281WIN9BE,1
979,653,ASU-4RJFK,1
980,654,3DY20PA,1
981,655,20TDS0A500,1
982,656,SAM-QA35I,1
983,656,7G6F1PA,2
984,657,MSI-FOFU2,1
985,658,ASU-3KBWV,1
986,658,ASU-E2MX6,1
987,658,ACE-QITZ0,1
988,659,81H5003VIN,1
989,659,D560620WIN9S,2
990,660,ACE-2DZN1,1
991,661,APP-UP9AW,2
992,662,D560756WIN9BE,1
993,663,5UD96PA,1
994,663,MSI-8V0LI,1
995,663,ASU-Q89N2,1
996,664,A560126WIN9,1
997,664,ASU-RIBER,1
998,665,MSI-OW3UI,1
999,666,ASU-CLVT7,1
1000,667,GN5530D83M6001ORB1,1
1001,667,ASU-15Q7B,1
1002,668,ASU-1PMXA,1
1003,668,MSI-L0OEF,1
1004,669,MSI-I91RD,1
1005,669,9Q9M9PA,1
1006,670,MSI-8V0LI,1
1007,671,ASU-3IK5C,1
1008,672,D560560WIN9BE,1
1009,672,ASU-W8V8T,1
1010,673,ASU-NLRWA,2
1011,674,ASU-7BC0M,1
1012,675,IBA-WHU01,1
1013,675,82R400BGIN,1
1014,675,D560188WIN9S,1
1015,676,VN3520CYGGW001SDG1,1
1016,677,6G9R3PA,1
1017,678,9Z835PA,1
1018,679,AVI-CRYNP,1
1019,680,ACE-XY4YA,1
1020,681,6N039PA,2
1021,681,D560648WIN9S,1
1022,682,HON-ZYTC4,1
1023,682,ASU-MAA12,1
1024,683,AVI-91X5G,1
1025,684,A569501WIN9,1
1026,685,ASU-OUU66,1
1027,686,MSI-LZ0SK,2
1028,687,AVI-A8VBN,1
1029,687,4NE18PA,1
1030,688,ASU-X1WWZ,2
1031,688,7P704PA,1
1032,688,20W0S0Y000,1
1033,689,82R70067IN,1
1034,689,D560291WIN9S,1
1035,690,ASU-MAA12,1
1036,691,ASU-MYM88,1
1037,692,ACE-XC64O,1
1038,693,ASU-05L2B,1
1039,694,21A4A09TIH,1
1040,695,82UD0068IN,1
1041,696,3V6P4PA,1
1042,697,552W3PA,1
1043,698,MSI-8ZJ78,1
1044,698,8L8Q7PA,1
1045,699,HP-7F91L,1
1046,700,90L48PA,1
1047,701,MSI-7J9H6,1
1048,701,440L7PA,2
1049,702,3T170PA,1
1050,703,APP-0LSTL,1
1051,704,80E300RGIN,1
1052,704,20VEA03XIH,2
1053,705,20VE004HUS,1
1054,706,7Y6U1PA,1
1055,706,20RAS13100,1
1056,706,6N046PA,2
1057,707,82K10198IN,2
1058,707,MIC-ALF73,2
1059,708,7WQ11PA,1
1060,708,ASU-Q77W9,2
1061,709,D569937WIN9,1
1062,710,ASU-ZE1V3,1
1063,710,Z561502SIN9,1
1064,711,64Q91PA,1
1065,712,21Z04PA,1
1066,713,8Q3X5PA,1
1067,713,67U40PA,1
1068,714,D560917WIN9S,1
1069,715,9C9E1PA,1
1070,716,82YU00W7IN,1
1071,717,637X2PA,1
1072,718,20TAS14C00,2
1073,718,D560927WIN9S,2
1074,719,6F9U1PA,1
1075,720,21AAS0R100,1
1076,721,21KHA0J6IN-V2,1
1077,721,SAM-TOW20,1
1078,722,MSI-0T1GV,2
1079,722,81H5003VIN,1
1080,723,D560648WIN9S,1
1081,723,ACE-K8HZX,1
1082,723,ASU-GCOKX,1
1083,724,82BA001PHA,2
1084,725,796Z3PAP,1
1085,726,ASU-GSE7G,1
1086,727,80E300RGIN,1
1087,728,ASU-G1SPC,1
1088,729,6Q0Z5PA,1
1089,730,ASU-2K5FA,1
1090,730,ASU-ALGX8,1
1091,731,MSI-1VUMT,1
1092,732,ASU-YVD0A,1
1093,733,81Y401BHIN,1
1094,734,MSI-F8XHC,1
1095,734,ACE-OZF8D,1
1096,734,MSI-U9GLI,1
1097,735,D552234WIN9B,1
1098,736,D560721WIN9BD-V2,1
1099,737,ACE-1XDE8,2
1100,737,20RAS1G500,1
1101,738,RC55KE,2
1102,738,80E300RGIN,2
1103,739,ASU-CLVT7,2
1104,740,ASU-5BUL5,1
1105,741,8PQ-00029,1
1106,741,7Q6Y9PA,1
1107,741,ACE-YNN8I,1
1108,742,3V6P4PA,1
1109,742,83EM0026IN,2
1110,742,D560905WIN9S,1
1111,743,82B500BHIN,1
1112,744,IN3535DGP3D001ORS1,1
1113,745,IBA-WHU01,1
1114,746,ASU-XD0W6,1
1115,746,81Y400BSIN,1
1116,747,81D100H1IN,1
1117,747,D560567WIN9B,1
1118,748,20RAS13100,1
1119,748,D560897WIN9S,1
1120,749,511C6PA,2
1121,750,ASU-GF4UF,1
1122,751,ACE-UI5UV,2
1123,752,ASU-1CZDH,2
1124,752,ASU-O0XLE,2
1125,752,ACE-BXE2W,1
1126,753,SAM-9777J,1
1127,753,81UT00EGIN,1
1128,754,SAM-LXW7E,1
1129,755,82FJ009JIH,1
1130,756,D560509WIN9S,1
1131,757,D560476WIN9S,1
1132,758,MSI-XKWO7,1
1133,759,ASU-GCKMK,1
1134,760,81WB018UIN,1
1135,760,ACE-9QFP0,1
1136,761,42V69PA,1
1137,762,D560784WIN9S,1
1138,762,D560779WIN9S,1
1139,762,ASU-DVY1B,1
1140,763,ASU-1DUVL,1
1141,764,D560736WIN9B,1
1142,764,80E3014FIN,1
1143,765,ASU-BXOHB,2
1144,766,ASU-9RKIG,1
1145,766,80K40038IH,2
1146,767,ASU-W8V8T,1
1147,767,80XF00DFIN,1
1148,767,80XV00RGIN,1
1149,768,ACE-YA17N,1
1150,768,81H3009TIN,1
1151,769,7P704PA,1
1152,770,91R01PA,1
1153,771,ASU-RMBCZ,1
1154,772,ASU-CA9X5,1
1155,773,7W474PA,1
1156,774,MSI-U1MNM,2
1157,775,80XL0411IN,1
1158,776,AVI-GDUEW,1
1159,777,MSI-DPY3Z,1
1160,778,ASU-3P16J,1
1161,779,ASU-RMKN5,2
1162,779,D560459WIN9SE,1
1163,779,BTS-ICC-C783523WIN8,1
1164,780,MSI-PIGWP,1
1165,780,3V6P4PA,2
1166,781,4TS73PA,1
1167,782,ASU-CLVT7,1
1168,783,ACE-PD9CW,1
1169,783,APP-0LSTL,1
1170,784,MSI-IUC12,1
1171,784,ASU-2EM4O,2
1172,785,7QZ53PA,1
1173,786,7EF94PA,1
1174,787,ASU-AZ2D0,1
1175,788,ACE-II963,2
1176,788,MSI-N818K,1
1177,789,A561220SIN9,1
1178,790,9T8K8PA,1
1179,791,INF-6GNBL,1
1180,792,LG-TQADW,1
1181,792,ASU-IC33D,1
1182,792,82H801CWIN,1
1183,793,82TW001CIH,2
1184,793,ASU-14LC7,1
1185,794,83GS009RIN,1
1186,794,ASU-HQPZQ,1
1187,795,81H3009TIN,1
1188,796,796Z3PAP,1
1189,796,MSI-A8X7N,1
1190,797,ASU-PDX0R,1
1191,798,83EM008GIN,1
1192,799,4C9E9PA,1
1193,800,MSI-HKN7N,1
1194,801,ASU-4QTS9,1
1195,802,ASU-60AB6,1
1196,802,SAM-QHE4H,1
1197,803,Z553505SIN,1
1198,804,ASU-J4CHE,1
1199,804,82K101GSIN,1
1200,805,ASU-065UU,1
1201,806,ASU-ZA44H,1
1202,806,ASU-27EEU,1
1203,807,2TZ31PA,1
1204,807,ACE-99321,1
1205,808,MSI-G6A9S,1
1206,808,9VG26PA,1
1207,809,83DV007FIN,1
1208,809,82KA00G8IH,1
1209,810,2EY84PA,2
1210,811,ACE-GR0JY,1
1211,811,A553113UIN9,1
1212,812,ASU-3BEF0,1
1213,813,ASU-IQMLI,1
1214,814,ACE-AJKO3,1
1215,815,ASU-2LJLO,1
1216,816,SMA-M3Y82,1
1217,816,82R900D9IN,1
1218,817,7F692PA,1
1219,817,ACE-W03N4,1
1220,817,7JP00PA,1
1221,818,MSI-KUUF4,1
1222,818,ASU-BBT3A,1
1223,819,ICC-D586007WIN8,1
1224,820,ASU-6GI5D,1
1225,820,81H55PA,1
1226,820,6F9T7PA,1
1227,821,ACE-IAPXT,1
1228,822,ASU-WMA6Z,1
1229,823,MSI-FLBSF,1
1230,823,172V2PA,1
1231,824,ASU-DOI0C,1
1232,825,ASU-RIBER,1
1233,825,INF-0UJUB,1
1234,825,81NG002BIN,1
1235,826,ASU-TI9KX,1
1236,827,6H5W0PA,1
1237,827,ACE-T7B92,2
1238,828,RBY-00023,1
1239,828,IBA-5FOUO,1
1240,828,MSI-5QD1J,1
1241,829,ASU-IV007,2
1242,829,83CR000VIN,1
1243,830,ACE-Z0V5R,1
1244,830,SAM-UKSIT,1
1245,831,2EY79PA,1
1246,832,HP-UTLG2,1
1247,833,MSI-FYFQF,1
1248,834,ASU-R0ZY3,1
1249,835,ASU-6X86W,1
1250,835,7K5J8PA,2
1251,836,2P0Q1PA,1
1252,836,SAM-D8MWL,1
1253,837,81B19PA,1
1254,837,MSI-N4DIE,1
1255,837,SAM-OWA7V,1
1256,838,D560401WIN9BE,1
1257,838,ASU-OUU66,2
1258,839,ASU-BBT3A,1
1259,840,MSI-KASCZ,2
1260,840,ACE-LJP5N,1
1261,841,MSI-D53E5,1
1262,842,7QU40PA,1
1263,842,13S52PA,1
1264,843,ACE-1XDE8,1
1265,844,ASU-JUGML,1
1266,845,D560193WIN9SE,1
1267,845,7HC78PA,1
1268,846,ASU-700VE,2
1269,847,6G9R3PA,1
1270,848,ASU-SW028,1
1271,849,6J8N3PA,1
1272,850,82FJ00ABIH,1
1273,850,ASU-G0YSK,1
1274,851,81C90PA,1
1275,851,ASU-JTDQB,1
1276,852,7QH00PA,1
1277,853,6H5W0PA,1
1278,854,ASU-XD0W6,1
1279,855,91R01PA,1
1280,855,ASU-1IQNT,1
1281,856,81NB005VIN,2
1282,857,8QG92PA,1
1283,858,D560725WIN9SE,1
1284,859,ASU-C8MT5,1
1285,860,SAM-R8WPL,1
1286,860,ACE-8M316,1
1287,861,ACE-9QFP0,1
1288,862,82K101PBIN,2
1289,862,769K8PA,1
1290,862,FUJ-4T8DF,1
1291,863,D560896WIN9S,1
1292,863,ASU-93S6A,1
1293,864,SAM-A0HUG,1
1294,865,82KAA01SIH,1
1295,866,82H802FHIN,1
1296,867,637X2PA,1
1297,868,MSI-O0LC9,1
1298,869,FRI-F56,1
1299,869,W6T48PA,1
1300,869,82K2022WIN,1
1301,870,D560291WIN9S,1
1302,870,MSI-FYFQF,1
1303,871,ACE-469CB,1
1304,872,APP-0LSTL,1
1305,873,ASU-VYFEM,1
1306,873,ASU-27EEU,1
1307,873,20VD011CIH,1
1308,874,6K7X4PA,1
1309,875,K8U13PA,1
1310,876,RP5MXE4,1
1311,876,MSI-23BSE,1
1312,876,ASU-FXA76,1
1313,877,7Y6U1PA,1
1314,877,7QG85PA,1
1315,878,9D3N8PA,1
1316,879,APP-TD5QB,1
1317,879,82KB00N3FR,2
1318,879,20VD011CIH,1
1319,880,82FJ00ABIH,1
1320,880,21JFA02NIN,1
1321,881,ASU-VMGDC,1
1322,881,D560710WIN9S,1
1323,882,ACE-GQOGW,1
1324,882,SAM-BNHHT,2
1325,883,82H801LGIN,1
1326,884,ASU-HEWHI,1
1327,885,D560720WIN9B,1
1328,885,ASU-W8V8T,1
1329,886,637X2PA,1
1330,887,20W0S0Y000,1
1331,887,ASU-HCZ24,2
1332,888,3V6P4PA,2
1333,889,MSI-UUKYU,1
1334,890,ASU-LP70E,1
1335,890,172T3PA,1
1336,891,K8U18PA,1
1337,891,MSI-2F5T2,1
1338,891,83DV007FIN,1
1339,892,IN352092K4N001ORS1,1
1340,893,82BA001PHA,1
1341,894,ACE-YOY9I,1
1342,895,ASU-4YRRT,1
1343,895,ACE-I367W,2
1344,896,81W1005CIN,2
1345,896,82RG00AGIN,1
1346,897,82TW001CIH,2
1347,898,B560112WIN9,1
1348,898,D552281WIN9BE,1
1349,899,ASU-YONIU,1
1350,899,ACE-2EVDS,1
1351,899,7WR00PA,1
1352,900,82RK00WXIN,1
1353,901,ASU-RA5BN,1
1354,902,ASU-4D2T7,1
1355,902,SAM-QHE4H,1
1356,902,ASU-7A0D8,1
1357,903,5JS16PA,1
1358,904,ASU-097KN,1
1359,905,IN5430JNH1P001ORS1,1
1360,905,ASU-LYQM0,1
1361,906,64Q91PA,1
1362,906,MSI-N4DIE,1
1363,906,7QG85PA,1
1364,907,ASU-FHMHJ,1
1365,908,AVI-U1VYX,1
1366,909,ICC-D585041WIN8,1
1367,910,ASU-XD0W6,1
1368,911,XIA-4AYX1,1
1369,912,7Q864PA,1
1370,912,SAM-E8G0J,1
1371,913,81WJ002SIN,1
1372,913,82KDA022IH,1
1373,914,ACE-HZZX5,1
1374,915,82K101PCIN,2
1375,916,ACE-GR0JY,2
1376,917,6JP48PA,1
1377,917,82EY00UXIN,1
1378,918,20W0S0TC00,1
1379,919,IN3520RVTGV001ORB1,1
1380,920,80XH01JFIN,1
1381,920,ASU-5C92N,1
1382,921,ASU-27IIC,1
1383,922,2TZ85PA,1
1384,923,MSI-V7YUM,1
1385,924,82K10168IN,1
1386,925,ACE-8Y9EN,1
1387,926,81X700CWIN,1
1388,926,BTS-ICC-C783523WIN8,2
1389,927,ACE-ELNXH,1
1390,927,SAM-J76EL,1
1391,928,SAM-QXZBW,1
1392,928,ACE-Y4KKZ,1
1393,928,ASU-0EA79,1
1394,929,ASU-BPI0X,1
1395,929,ASU-4RJFK,2
1396,930,82TW001CIH,1
1397,931,ASU-HQPZQ,1
1398,932,82VG00EWIN,1
1399,933,ASU-LYQM0,1
1400,934,81X800LAIN,2
1401,934,SAM-F9J8Y,1
1402,935,82JD005KIN,1
1403,936,ASU-9N9M8,1
1404,937,34W44PA,1
1405,937,ASU-GCKMK,1
1406,937,80XV00PKIN,1
1407,938,MSI-R2HFW,1
1408,939,ICC-D585017WIN8,1
1409,940,D560898WIN9S,1
1410,941,ACE-2EVDS,2
1411,942,2TZ24PA,1
1412,942,7K8N5PA,1
1413,942,ASU-7A0D8,1
1414,943,4NE20PA,1
1415,943,D560429WIN9S,1
1416,943,81X800LCIN,1
1417,944,6V2W6PA,1
1418,944,82K201UEIN,2
1419,945,ASU-MRXH1,1
1420,945,20W0S0TC00,1
1421,946,7NH61PA,1
1422,946,MSI-NF6UM,1
1423,947,8WM99PA,2
1424,948,ASU-IWQ6U,1
1425,949,ASU-LYQM0,1
1426,950,ACE-8K21H,1
1427,950,LG-Z19IB,2
1428,951,81N30063IN,1
1429,951,RAZ-BBF4G,1
1430,952,3WD64PA,1
1431,952,D560620WIN9S,1
1432,953,MSI-2A6UR,1
1433,954,ASU-14OOO,1
1434,954,82C1002EHA,2
1435,955,82XE004QIN,1
1436,956,50M59PA,1
1437,956,82H8014BIN,1
1438,956,ASU-CUGZH,1
1439,957,ASU-TI9KX,1
1440,958,MSI-FYFQF,1
1441,959,82SB00QJIN,1
1442,960,D560816WIN9S,1
1443,961,D560721WIN9BD-V2,1
1444,961,ASU-RIBER,1
1445,961,67U19PA,1
1446,962,D552281WIN9BE,1
1447,962,81Y400BSIN,1
1448,963,MSI-V7YUM,1
1449,964,8WN03PA,1
1450,965,D560509WIN9S,1
1451,965,ASU-3P16J,1
1452,965,82SB00QJIN,2
1453,966,ACE-HIH79,1
1454,966,BTS-ICC-C783523WIN8,1
1455,967,ACE-2CBPK,1
1456,967,7NM77PA,1
1457,968,6V2W1PA,1
1458,968,20V9A044IH,1
1459,969,D560721WIN9BD-V2,1
1460,969,AVI-H5WO4,1
1461,970,D560437WIN9SE,1
1462,971,7JP00PA,1
1463,972,ASU-J7SRK,1
1464,973,80N400MHIN,1
1465,974,ASU-O91TB,1
1466,975,MSI-I5ZIQ,1
1467,976,D560779WIN9S,1
1468,976,MSI-I2NAY,1
1469,977,ASU-NLRWA,1
1470,978,80XL0411IN,1
1471,979,80XV00PHIN,1
1472,979,7N760PA,1
1473,980,ASU-3DQC2,1
1474,980,82SB00QJIN,1
1475,981,ASU-VIA7F,1
1476,982,SAM-RFYZJ,1
1477,983,MSI-A8X7N,1
1478,983,D560401WIN9BE,1
1479,984,D560401WIN9BE,1
1480,984,6Q0Z9PA,1
1481,985,D552183WIN9DE,1
1482,986,81X800LAIN,1
1483,986,81WE0144IN,1
1484,987,82H801L7IN,1
1485,988,ASU-91XXI,1
1486,988,ASU-8FI97,2
1487,988,83DE001HIN,1
1488,989,MSI-IY1KO,1
1489,990,80XL03FUIN,1
1490,990,81MT0034IH,1
1491,991,7L029PA,1
1492,992,ASU-KVXJV,1
1493,992,ASU-NLKO8,1
1494,993,A560132WIN9,1
1495,994,81Y401BHIN,2
1496,995,21D8S00V00,1
1497,995,ACE-SSBS9,2
1498,996,9Q9M9PA,1
1499,997,ASU-E27L1,1
1500,997,MSI-05DLK,1
1501,997,Z561501SIN9G,1
1502,998,MSI-T1I8U,1
1503,998,MSI-LEGJG,1
1504,999,4X803PA,1
1505,1000,ASU-S9Y0M,1
1506,1000,499C0PA,1
1507,1000,SAM-D8MWL,1
1508,1001,82TS005DIH,1
1509,1001,IBA-5FOUO,1
1510,1002,81VD008SIN,1
1511,1002,83EQ005VIN,1
1512,1003,D560560WIN9BE,1
1513,1004,ASU-OVNI6,1
1514,1005,21JNS03P00,1
1515,1005,4TS97PA,1
1516,1006,ACE-S4KRG,1
1517,1007,82KB00EVIN,1
1518,1008,B560102WIN9,1
1519,1009,ASU-QTRMP,1
1520,1009,ASU-TI37V,1
1521,1010,6K7X4PA,1
1522,1011,SAM-R8WPL,1
1523,1011,ACE-9Z14F,1
1524,1011,ASU-CLVT7,1
1525,1012,82KB00JKIH,1
1526,1013,1HQ28PA,1
1527,1014,ASU-TBB1Z,1
1528,1014,INF-PPUO9,1
1529,1014,MSI-3ND9H,1
1530,1015,3DY20PA,1
1531,1016,ACE-OQB6B,1
1532,1016,ASU-W8V8T,1
1533,1017,MSI-LU6GK,1
1534,1017,9Q9M9PA,1
1535,1018,6H5W0PA,1
1536,1019,ACE-570R7,1
1537,1020,83DR003BIN,1
1538,1021,ASU-PA0I2,1
1539,1022,21E3S04W00,1
1540,1023,D560897WIN9S,1
1541,1023,MSI-XOWX4,2
1542,1024,INF-0K9L3,1
1543,1025,81H5003VIN,1
1544,1026,7Q700PA,1
1545,1026,ASU-JGT64,1
1546,1027,82TW001CIH,1
1547,1027,ASU-1PMXA,1
1548,1028,MSI-109SN,1
1549,1029,D560560WIN9BE,1
1550,1030,ASU-VRD5P,1
1551,1030,7Y6U1PA,1
1552,1031,ACE-MSDJX,1
1553,1032,MSI-XN9Q8,1
1554,1033,ASU-9RKIG,1
1555,1033,D560509WIN9S,1
1556,1034,A9NC8PA,2
1557,1035,ACE-JWWV9,1
1558,1036,82BA001PHA,1
1559,1037,ACE-YIN4G,1
1560,1038,7Q700PA,1
1561,1038,20VD011EIH,1
1562,1038,5D0C2PA-V2,1
1563,1039,ASU-TI9KX,1
1564,1040,81SY00C7IN,1
1565,1040,ACE-7M26Z,1
1566,1040,C552106HIN9,1
1567,1041,ASU-SIWPQ,2
1568,1042,MSI-A8X7N,1
1569,1043,80XH01GKIN,1
1570,1043,GN763089XGY001ORG1,1
1571,1043,83DE001HIN,1
1572,1044,9D3M7PA,1
1573,1044,20RAS1G500,2
1574,1045,MSI-2F5T2,1
1575,1045,82FJ00BLIH,1
1576,1046,D560816WIN9S,1
1577,1047,2P0Q1PA,1
1578,1047,20VHS07500,1
1579,1048,21DJA0D8IH,1
1580,1049,20V9A05KIH,2
1581,1050,D552127WIN9DE,2
1582,1050,83DN004VIN,1
1583,1051,82K10168IN,1
1584,1052,D569932WIN9,1
1585,1052,ACE-2U079,1
1586,1053,1HQ27PA,1
1587,1053,ASU-G8W46,1
1588,1054,APP-T90OA,1
1589,1055,ZEB-DWD41,1
1590,1055,ASU-CUGZH,1
1591,1056,ASU-VCUAG,2
1592,1057,ASU-YZPBG,1
1593,1057,AVI-H5WO4,2
1594,1058,FUJ-XT7KS,1
1595,1059,ACE-YNN8I,1
1596,1059,20YSS01K00,1
1597,1060,82KB00EVIN,1
1598,1061,82YU00W7IN,1
1599,1062,ASU-V4S1U,1
1600,1063,ASU-ZJIJ9,1
1601,1063,4X812PA,1
1602,1064,ASU-EDYRM,1
1603,1065,D569919WIN9,1
1604,1066,ASU-MDPXJ,1
1605,1067,ASU-IWR6S,1
1606,1068,D560779WIN9S,1
1607,1068,3V6P4PA,1
1608,1069,5NK97PA,1
1609,1069,64Q91PA,1
1610,1070,ASU-H8UKJ,2
1611,1070,81D200ANIN,2
1612,1070,MSI-DP6NH,1
1613,1071,ASU-S7MJX,1
1614,1071,D560736WIN9B,1
1615,1072,A568501WIN9,1
1616,1073,ASU-3P16J,1
1617,1074,ACE-BM8U8,1
1618,1074,D560560WIN9BE,1
1619,1075,1F5D1PA,2
1620,1075,82FE00QLIN,1
1621,1076,ASU-FHMHJ,1
1622,1077,81SY00C7IN,2
1623,1078,ASU-R26HE,1
1624,1079,6Q121PA,1
1625,1079,MSI-9LSZK,1
1626,1080,ACE-2EVDS,1
1627,1081,81UT00EGIN,1
1628,1082,ASU-6H34Z,1
1629,1083,4WD03PA,1
1630,1083,20TDS0RN00,1
1631,1084,MSI-3ND9H,1
1632,1085,MSI-N818K,1
1633,1086,ASU-7BC0M,1
1634,1086,20TAS13V00,1
1635,1087,ASU-H0C8X,1
1636,1088,34W41PA,1
1637,1088,MSI-3ND9H,1
1638,1089,MSI-IUC12,2
1639,1090,K8U02PA,1
1640,1091,ASU-SW028,1
1641,1091,ASU-QXU4U,1
1642,1092,ASU-700VE,1
1643,1092,82EY00UXIN,1
1644,1092,ASU-005B2,1
1645,1093,D560779WIN9S,1
1646,1093,APP-WW1SM,1
1647,1094,6N049PA,1
1648,1095,ASU-4YRRT,2
1649,1096,INF-6GNBL,1
1650,1097,ASU-BVN8X,1
1651,1098,D560749WIN9S,1
1652,1098,82XT004KIN,1
1653,1099,MSI-UUKYU,1
1654,1100,MSI-OERDX,1
1655,1101,ASU-RO86P,1
1656,1101,ASU-2K6RO,1
1657,1101,ASU-ILX6B,1
1658,1102,ASU-NHH6W,1
1659,1103,INF-PPUO9,1
1660,1103,K8U18PA,1
1661,1103,7Q6Z9PA,1
1662,1104,INF-0K9L3,1
1663,1105,ASU-K5T6K,1
1664,1106,ASU-ZA44H,1
1665,1106,81H30053IN,1
1666,1107,D560777WIN9S,1
1667,1108,80X200EQIN,1
1668,1109,6V2W6PA,1
1669,1110,MSI-KQV2K,1
1670,1111,ASU-3UZW7,1
1671,1111,ASU-H7FBZ,1
1672,1112,6H4N5PA,1
1673,1113,ASU-MF8OU,1
1674,1114,ASU-3BEF0,1
1675,1115,MSI-JNPJB,1
1676,1116,9Q9M9PA,1
1677,1117,ACE-FKVPR,1
1678,1117,ASU-OUU66,1
1679,1118,5NK97PA,1
1680,1118,3V6P4PA,1
1681,1119,MSI-7J9H6,2
1682,1120,21X34PA,1
1683,1121,ACE-6P9WG,1
1684,1121,D560702WIN9BE,1
1685,1122,4SY08PA,1
1686,1123,MSI-LINQB,1
1687,1124,ASU-V2UNH,1
1688,1125,82TW001CIH,1
1689,1126,C566517WIN9,1
1690,1126,82KB0003GE,1
1691,1127,ACE-GPAH2,1
1692,1128,ASU-5XXDD,2
1693,1129,INF-0K9L3,1
1694,1130,82KAA01QIH,1
1695,1131,552V9PA,1
1696,1131,309J0PA,1
1697,1132,HON-ZYTC4,1
1698,1133,62Y23PA,1
1699,1134,MSI-D5BHN,1
1700,1134,82KB00JKIH,1
1701,1135,6AL22PA,1
1702,1135,D560620WIN9S,1
1703,1136,ASU-Q7FLV,1
1704,1136,L2Z04PA,1
1705,1137,A560023WIN9,1
1706,1137,7NY46PA,1
1707,1138,3V6P4PA,1
1708,1139,ASU-X79UL,1
1709,1139,MSI-L2YYN,1
1710,1139,ASU-FXA76,1
1711,1140,82RG00AGIN,1
1712,1141,ACE-1XDE8,1
1713,1142,ACE-0T2KF,1
1714,1143,ACE-FIYD6,1
1715,1144,20TDS0RN00,1
1716,1145,ASU-Q89N2,2
1717,1145,21JFA02KIN,1
1718,1146,MSI-VTMB7,1
1719,1146,82RK00WXIN,1
1720,1147,ASU-S9Y0M,1
1721,1147,ASU-C3HHM,1
1722,1148,83ER008GIN,1
1723,1148,81LK004NIN,1
1724,1149,ACE-L5H1G,1
1725,1149,82KU024GIN,1
1726,1150,82LN00A3IN,1
1727,1151,ASU-QU6EW,1
1728,1151,81X800LCIN,1
1729,1152,SAM-D8MWL,1
1730,1153,7K5J8PA,1
1731,1154,796Z3PAP,1
1732,1155,ASU-3BEF0,1
1733,1156,MSI-XKWO7,1
1734,1157,8QG92PA,1
1735,1158,ASU-H2AYB,1
1736,1158,637X2PA,1
1737,1159,ASU-KJYTN,1
1738,1160,20RAS0W500,2
1739,1161,ASU-87LXD,1
1740,1162,ASU-VYFEM,1
1741,1163,MSI-OERDX,2
1742,1164,D560560WIN9BE,1
1743,1165,661X0PA,1
1744,1165,ASU-PDX0R,1
1745,1165,834J1PA,1
1746,1166,XK1-00045,1
1747,1167,82SB00V5IN,1
1748,1167,6N1V9PA,1
1749,1168,ASU-XD0W6,1
1750,1169,82VG00EQIN,1
1751,1169,ASU-JCUVZ,1
1752,1170,81W000UPIN,1
1753,1170,ASU-H7JG1,1
1754,1171,ACE-UI5UV,1
1755,1172,81D100H1IN,1
1756,1172,13S65PA,1
1757,1173,81LG0094IN,1
1758,1173,MSI-OW3UI,1
1759,1173,MSI-7J9H6,1
1760,1174,82C500XYIH,1
1761,1174,ASU-GF4UF,2
1762,1175,ASU-17H0U,1
1763,1176,5S7P8PA,1
1764,1177,8R048PA,1
1765,1177,ASU-7BC0M,1
1766,1177,ASU-2LJLO,1
1767,1178,ASU-4QTS9,1
1768,1178,D560638WIN9B,1
1769,1179,ASU-BCU53,1
1770,1180,APP-CAK8R,1
1771,1181,MSI-X9OEC,1
1772,1182,D560725WIN9SE,1
1773,1183,4TS71PA,1
1774,1183,D552236WIN9S,1
1775,1184,ASU-63NYB,2
1776,1184,67U22PA,1
1777,1185,82AU00KFIN,1
1778,1185,3V7P8PA,1
1779,1186,MSI-V62GM,1
1780,1187,6H4N5PA,1
1781,1188,81VW00CVIN,1
1782,1188,D560620WIN9S,1
1783,1189,82FG014DIN,1
1784,1190,ASU-YKL7N,1
1785,1191,ASU-Y4676,1
1786,1191,MSI-OERDX,1
1787,1192,ASU-6B5KF,2
1788,1192,ACE-IHE5Z,1
1789,1193,D560749WIN9S,1
