ProductID,BrandName,ProductName,Category,Status
401,ASUS,ASUS Zenbook 14 OLED UM3402YA-KM551WS Laptop,Laptop,Active
402,ASUS,ASUS VivoBook 15 X1502VA-NJ541WS Laptop,Laptop,Active
403,HP,HP Pavilion 15-eg3026TU,Laptop,Active
404,Dell,Dell Inspiron 14 5430,Laptop,Active
405,Acer,Acer Predator Helios 16 PH16-71,Laptop,Active
406,ASUS,ASUS Zenbook Flip 14 OLED UP5401ZA-KN501WS Laptop,Laptop,Active
407,Acer,Acer Aspire 3 A314-36M,Laptop,Active
408,Lenovo,Lenovo IdeaPad Flex 5 Gen 7,Laptop,Active
409,ASUS,ASUS TUF Gaming A17 FA777RM-HX019W Laptop,Laptop,Active
410,MSI,MSI Katana 17 B13VEK-254IN Laptop,Laptop,Active
411,HP,HP Victus 15-fa0165TX,Laptop,Active
412,Microsoft,Microsoft Surface 4,Laptop,Active
413,ASUS,ASUS VivoBook 16 M1605YA-MB742WS Laptop,Laptop,Active
414,Acer,Acer Aspire 3 A314-35,Laptop,Active
415,Dell,Dell G15-5515,Laptop,Active
416,HP,HP Pavilion Plus 14-eh0021TU,Laptop,Active
417,Acer,Acer Swift Go SFG14-41,Laptop,Active
418,Lenovo,Lenovo V14 ITL G2,Laptop,Active
419,ASUS,ASUS ROG Strix G17 G713RM-KH168WS Laptop,Laptop,Active
420,HP,HP Victus 16-e0361ax Laptop,Laptop,Active
421,MSI,MSI GS65 8RE-084IN Laptop,Laptop,Active
422,ASUS,ASUS Vivobook 15X K3504VAB-NJ321WS Laptop,Laptop,Active
423,ASUS,ASUS VivoBook 15 X1500EA-EJ3381WS Laptop,Laptop,Active
424,Dell,Dell Vostro 5620,Laptop,Active
425,MSI,MSI Katana GF66 12UE-1001IN Laptop,Laptop,Active
426,Dell,Dell G15-5521 SE,Laptop,Active
427,Lenovo,Lenovo Thinkpad E14,Laptop,Active
428,ASUS,ASUS VivoBook 15 X1502ZA-EJ523WS Laptop,Laptop,Active
429,Acer,Acer Swift 5 Intel Evo SF514-55TA,Laptop,Active
430,Samsung,Samsung Galaxy Book 3 360 NP750QFG-KA1IN Laptop,Laptop,Active
431,Samsung,Samsung Galaxy Book 3 360 NP730QFG-KA1IN Laptop,Laptop,Active
432,Razer,Razer Blade 15 RZ09-0421NEC3-R3U1 Laptop,Laptop,Active
433,Samsung,Samsung Galaxy Book 3 360 NP730QFG-KA2IN Laptop,Laptop,Active
434,Samsung,Samsung Galaxy Book 4 NP750XGK-KG3IN Laptop,Laptop,Active
435,Samsung,Samsung Galaxy Book 3 360 NP750QFG-KA2IN Laptop,Laptop,Active
436,Samsung,Samsung Galaxy Book 3 360 NP750QFG-KA3IN Laptop,Laptop,Active
437,Samsung,Samsung Galaxy Book 3 360 NP730QFG-KA3IN Laptop,Laptop,Active
438,Samsung,Samsung Galaxy Book Pro 360 Intel Evo NP960QFG-KA3IN 3 Pro 360 NP960QFG-KA3IN Laptop,Laptop,Active
439,ASUS,ASUS ROG Strix G15 G513IE-HN088WS Laptop,Laptop,Active
440,Lenovo,Lenovo Yoga Slim 6 14IRH8,Laptop,Active
441,ASUS,ASUS EeeBook 14 E410KA-BV121WS Laptop,Laptop,Active
442,ASUS,ASUS ROG Strix G17 G713RC-HX109WS Laptop,Laptop,Active
443,ASUS,ASUS ROG Flow Z13 GZ301ZC-LD123WS Laptop,Laptop,Active
444,MSI,MSI Katana 15 B12UDXK-1017IN Laptop,Laptop,Active
445,ASUS,ASUS TUF Gaming F17 FX766LI-H7058T Laptop,Laptop,Active
446,ASUS,ASUS TUF Gaming F15 FX566HM-AZ096TS Laptop,Laptop,Active
447,Samsung,Samsung Galaxy Book 3 Pro 360 NP960QFG-KA1IN Laptop,Laptop,Active
448,Lenovo,Lenovo Ideapad Flex 5i 14IRU8,Laptop,Active
449,HP,HP 14-em0025AU,Laptop,Active
450,Samsung,Samsung Galaxy Book 3 Pro 360 NP960QFG-KA2IN Laptop,Laptop,Active
451,Lenovo,Lenovo IdeaPad Flex 5 14ABR8,Laptop,Active
452,HP,HP Pavilion 15-eg1000TX,Laptop,Active
453,MSI,MSI Katana 15 B12VEK-400IN Laptop,Laptop,Active
454,ASUS,ASUS VivoBook 15 OLED X1505VA-LK542WS Laptop,Laptop,Active
455,ASUS,ASUS VivoBook Pro 15 OLED K6500ZE-L501WS Laptop,Laptop,Active
456,ASUS,ASUS Vivobook 14X OLED K3405ZFB-KM541WS Laptop,Laptop,Active
457,Dell,Dell Vostro 3400,Laptop,Active
458,ASUS,ASUS Vivobook 14X K3405ZFB-KM542WS Laptop,Laptop,Active
459,Lenovo,Lenovo V14 Gen 2,Laptop,Active
460,MSI,MSI 14 Intel Evo A11M-624IN Prestige 14Evo A11M-624IN Laptop,Laptop,Active
461,Lenovo,Lenovo V15 Gen 2,Laptop,Active
462,ASUS,ASUS Vivobook 16X K3605VC-MB542WS Laptop,Laptop,Active
463,ASUS,ASUS ROG Strix G16 G614JU-N3200WS Laptop,Laptop,Active
464,HP,HP Pavilion Aero 13-be2046AU,Laptop,Active
465,Lenovo,Lenovo Thinkpad E14 Gen 4,Laptop,Active
466,HP,HP Pavilion 14-dv1029TU,Laptop,Active
467,Fujitsu,Fujitsu UH-X 4ZR1F38022 Laptop,Laptop,Active
468,ASUS,ASUS VivoBook Go 14 E1404FA-NK325WS Laptop,Laptop,Active
469,ASUS,ASUS TUF Gaming A15 FA506IHRZ-HN113W Laptop,Laptop,Active
470,ASUS,ASUS VivoBook 14 X415JA-EB531WS Laptop,Laptop,Active
471,Lenovo,Lenovo Yoga 6 13ABR8,Laptop,Active
472,ASUS,ASUS VivoBook 15 X1502ZA-EJ312WS Laptop,Laptop,Active
473,ASUS,ASUS VivoBook Ultra K513EA-EJ303TS Laptop,Laptop,Active
474,Acer,Acer Aspire Lite AL15-52,Laptop,Active
475,Lenovo,Lenovo V14,Laptop,Active
476,ASUS,ASUS VivoBook Gaming F571GT-HN1062T Laptop,Laptop,Active
477,HP,HP ENVY 15 x360 15-cp0020nr,Laptop,Active
478,HP,HP Envy x360 Intel Evo 15-ew0043TU,Laptop,Active
479,HP,HP Spectre Intel Evo 13-ef0053TU,Laptop,Active
480,MSI,MSI Creator M16 A12UD-633IN Laptop,Laptop,Active
481,Acer,Acer Aspire 5 A515-58P,Laptop,Active
482,ASUS,ASUS Zenbook 14 UM425UA-AM702TS Laptop,Laptop,Active
483,HP,HP Omen 16-n0050AX,Laptop,Active
484,Microsoft,Microsoft Pro 9 Intel Evo,Laptop,Active
485,ASUS,ASUS Vivobook 16X K3605ZF-MBN524WS Laptop,Laptop,Active
486,Apple,Apple MacBook Pro M3 Pro MRX73HN/A Ultrabook,Laptop,Active
487,Coconics,Coconics Enabler C1C11 Laptop,Laptop,Active
488,ASUS,ASUS VivoBook 15 X1504ZA-NJ322WS Laptop,Laptop,Active
489,Dell,Dell Inspiron 13 5320,Laptop,Active
490,HP,HP 250 G8,Laptop,Active
491,Lenovo,Lenovo Yoga 6 Gen 7,Laptop,Active
492,ASUS,ASUS ROG Strix G16 G614JV-N4141WS Laptop,Laptop,Active
493,HP,HP Envy x360 13-ay0046au,Laptop,Active
494,ASUS,ASUS ZenBook S13 OLED UX5304VA-NQ541WS Laptop,Laptop,Active
495,ASUS,ASUS VivoBook Pro 15 OLED M3500QC-L901WS Laptop,Laptop,Active
496,Infinix,Infinix GTBook GL613 Laptop,Laptop,Active
497,MSI,MSI Modern 14 B11SBU-688IN Laptop,Laptop,Active
498,HP,HP 15s-fq2673AU,Laptop,Active
499,Samsung,Samsung Galaxy Book 3 Pro NP960XFG-KC1IN Laptop,Laptop,Active
500,Samsung,Samsung Galaxy Book 3 Pro NP940XFG-KC4IN Laptop,Laptop,Active
501,Samsung,Samsung Galaxy Book 3 Pro NP960XFG-KC2IN Laptop,Laptop,Active
502,Samsung,Samsung Galaxy Book 3 Pro NP940XFG-KC1IN Laptop,Laptop,Active
503,Samsung,Samsung Galaxy Book Pro Intel Evo NP940XFG-KC5IN 3 Pro NP940XFG-KC5IN Laptop,Laptop,Active
504,ASUS,ASUS VivoBook S14 Flip TN3402QA-LZ501WS Laptop,Laptop,Active
505,HP,HP Omen 16-B1370TX,Laptop,Active
506,ASUS,ASUS ZenBook 13 UX333FA-A5822TS Laptop,Laptop,Active
507,ASUS,ASUS ROG Flow X16 GV601RE-M6012WS Laptop,Laptop,Active
508,ASUS,ASUS ROG Strix G15 G513RM-HF274WS Laptop,Laptop,Active
509,Lenovo,Lenovo IdeaPad Slim 5 14IRL8,Laptop,Active
510,Dell,Dell Inspiron 13 7373,Laptop,Active
511,Lenovo,Lenovo Yoga 7 14IRL8,Laptop,Active
512,ASUS,ASUS ROG Flow Z13 GZ301ZE-LD064WS Laptop,Laptop,Active
513,ASUS,ASUS VivoBook 14 X409FA-BV301T Laptop,Laptop,Active
514,Lenovo,Lenovo Yoga 7i,Laptop,Active
515,ASUS,ASUS ZenBook S13 OLED UX5304VA-NQ741WS Laptop,Laptop,Active
516,MSI,MSI Modern 14 C12M-220IN Laptop,Laptop,Active
517,Dell,Dell Inspiron 15 3530,Laptop,Active
518,ASUS,ASUS VivoBook 15 X515EA-BQ391TS Laptop,Laptop,Active
519,Dell,Dell XPS Laptop,Laptop,Active
520,ASUS,ASUS ROG Zephyrus G14 GA402RJ-L8182WS Laptop,Laptop,Active
521,Acer,Acer One Z8-284,Laptop,Active
522,ASUS,ASUS Zenbook Fold OLED Intel Evo UX9702AA-MD023WS 17 Fold OLED UX9702 Laptop,Laptop,Active
523,ASUS,ASUS TUF Dash F15 FX517ZM-HQ042WS Laptop,Laptop,Active
524,Dell,Dell Inspiron 15,Laptop,Active
525,ASUS,ASUS VivoBook Pro 15 M6500RC-HN742WS Laptop,Laptop,Active
526,HP,HP Victus 15-fb1001AX,Laptop,Active
527,ASUS,ASUS VivoBook S15 OLED S3502ZA-L701WS Laptop,Laptop,Active
528,ASUS,ASUS Vivobook S15 Intel Evo S3502ZA-L702WS OLED S3502ZA-L702WS Laptop,Laptop,Active
529,HP,HP ProBook 440 G8,Laptop,Active
530,Apple,Apple MacBook Pro M2 Max MNWA3HN/A Ultrabook,Laptop,Active
531,ASUS,ASUS ExpertBook B9450FA-BM0691T Laptop,Laptop,Active
532,ASUS,ASUS ROG Strix G17 G713RM-LL167WS Laptop,Laptop,Active
533,Dell,Dell G15-5510,Laptop,Active
534,ASUS,ASUS Zenbook 14 UM3402YA-KM751WS Laptop,Laptop,Active
535,HP,HP Omen 16-B1371TX,Laptop,Active
536,HP,HP Victus 15-fa1062TX,Laptop,Active
537,Dell,Dell Inspiron 14 5410 ICC-C782512WIN8 Laptop,Laptop,Active
538,ASUS,ASUS ZenBook S13 UM5302TA-LX702WS Laptop,Laptop,Active
539,ASUS,ASUS E410KA-BV001W Laptop,Laptop,Active
540,Acer,Acer Aspire 3 A315-23,Laptop,Active
541,ASUS,ASUS VivoBook 15X OLED M3504YA-LK552WS Laptop,Laptop,Active
542,ASUS,ASUS VivoBook Go 14 E1404FA-NK521WS Laptop,Laptop,Active
543,HP,HP Pavilion Aero 13-be2048AU,Laptop,Active
544,Microsoft,Microsoft Surface Pro 9,Laptop,Active
545,ASUS,ASUS Vivobook M515DA-BQ522TS Laptop,Laptop,Active
546,HP,HP Omen 16-b0360TX,Laptop,Active
547,HP,HP Omen 16-b0370TX,Laptop,Active
548,ASUS,ASUS ROG Strix G15 G513RW-HQ149WS Laptop,Laptop,Active
549,HP,HP Spectre x360 OLED 13.5-ef2034TU,Laptop,Active
550,Lenovo,Lenovo S14 Gen 3,Laptop,Active
551,ASUS,ASUS VivoBook 15 X1502ZA-EZ511WS Laptop,Laptop,Active
552,Lenovo,Lenovo Ideapad Slim 1i 15IGL7,Laptop,Active
553,HP,HP Pavilion x360 14-ek0092TU,Laptop,Active
554,Lenovo,Lenovo V15 ITL,Laptop,Active
555,ASUS,ASUS VivoBook 15 X515EA-BR312TS Laptop,Laptop,Active
556,Acer,Acer Swift X SFX14-41G,Laptop,Active
557,ASUS,ASUS VivoBook Go 14 E1404FA-NK321WS Laptop,Laptop,Active
558,MSI,MSI Raider GE76 11UH-670IN Laptop,Laptop,Active
559,HP,HP Spectre x360 13-aw0211TU,Laptop,Active
560,Dell,Dell G15-5521,Laptop,Active
561,Gigabyte,Gigabyte G5 MF-E2IN313SH Laptop,Laptop,Active
562,ASUS,ASUS Zenbook 14 OLED UX3402VA-KM742WS Laptop,Laptop,Active
563,HP,HP Envy x360 15-ew0047TU,Laptop,Active
564,HP,HP Omen 16-k0360TX,Laptop,Active
565,ASUS,ASUS ZenBook S13 OLED UX5304VA-NQ542WS Laptop,Laptop,Active
566,MSI,MSI Katana GF66 11UD-476IN Laptop,Laptop,Active
567,MSI,MSI Bravo 15 C7VEK-035IN Laptop,Laptop,Active
568,ASUS,ASUS VivoBook Pro 14 OLED M3400QA-KM501WS Laptop,Laptop,Active
569,Dell,Dell Inspiron 16 5620,Laptop,Active
570,ASUS,ASUS ROG Strix G15 G513RC-HN251WS Laptop,Laptop,Active
571,Lenovo,Lenovo Ideapad 520S,Laptop,Active
572,HP,HP 245 G9,Laptop,Active
573,ASUS,ASUS VivoBook Pro 14X OLED N7400PC-KM085TS Laptop,Laptop,Active
574,ASUS,ASUS VivoBook 15 OLED K513EA-L501TS Laptop,Laptop,Active
575,Lenovo,Lenovo ThinkPad X1 Carbon,Laptop,Active
576,Lenovo,Lenovo Thinkpad E14 Gen 2,Laptop,Active
577,Gigabyte,Gigabyte AORUS 5 KE4 Laptop,Laptop,Active
578,Dell,Dell Alienware X14 R1,Laptop,Active
579,ASUS,ASUS VivoBook Gaming F571LH-BQ436T Laptop,Laptop,Active
580,ASUS,ASUS ROG Zephyrus G14 GA402RJ-L8181WS Laptop,Laptop,Active
581,HP,HP Victus 15-fa0187TX,Laptop,Active
582,Lenovo,Lenovo Ideapad Gaming 3i 15IHU6,Laptop,Active
583,MSI,MSI Modern 14 C11M-029IN Laptop,Laptop,Active
584,ASUS,ASUS VivoBook 15X OLED K3504VA-LK542WS Laptop,Laptop,Active
585,ASUS,ASUS ZenBook S13 OLED UM5302TA-LX502WS Laptop,Laptop,Active
586,Microsoft,Microsoft 5 Intel Evo,Laptop,Active
587,HP,HP ProBook 635 Aero G8,Laptop,Active
588,ASUS,ASUS VivoBook Pro 15 OLED K6500ZE-L502WS Laptop,Laptop,Active
589,ASUS,ASUS Zenbook 14 UM3402YA-KP741WS Laptop,Laptop,Active
590,ASUS,ASUS TUF Gaming A15 FA577XV-HQ036WS Laptop,Laptop,Active
591,HP,HP ENVY 15 ep1087TX,Laptop,Active
592,ASUS,ASUS VivoBook 15 OLED X1505VAU-LK544WS Laptop,Laptop,Active
593,HP,HP 240 G8,Laptop,Active
594,HP,HP ENVY 15-ep0011TX,Laptop,Active
595,Acer,Acer Swift Go 14 SFG14-41,Laptop,Active
596,Dell,Dell Inspiron 16 7620,Laptop,Active
597,HP,HP Spectre Intel Evo 16-f1003TU,Laptop,Active
598,Lenovo,Lenovo Legion S7 15ACH6,Laptop,Active
599,Lenovo,Lenovo Thinkpad T14,Laptop,Active
600,ASUS,ASUS Vivobook 14X K3405VF-LY541WS Laptop,Laptop,Active
601,ASUS,ASUS TUF Dash F15 FX517ZE-HN036WS Laptop,Laptop,Active
602,ASUS,ASUS ROG Strix G17 G713PV-LL065WS Laptop,Laptop,Active
603,MSI,MSI GF63 Thin 12VE-080IN Laptop,Laptop,Active
604,HP,HP Omen 16-wf0055TX,Laptop,Active
605,MSI,MSI Stealth 17 Studio A13VH-055IN Laptop,Laptop,Active
606,ASUS,ASUS Zenbook UX330UA-FB088T Ultrabook,Laptop,Active
607,Dell,Dell G5-5505,Laptop,Active
608,Microsoft,Microsoft Pro 8 Intel Evo,Laptop,Active
609,Lenovo,Lenovo Ideapad Slim 5 14ABA7,Laptop,Active
610,Lenovo,Lenovo Yoga 9i 14ITL5,Laptop,Active
611,Lenovo,Lenovo Yoga 9i,Laptop,Active
612,HP,HP Pavilion x360 14-dy1009TU,Laptop,Active
613,Gigabyte,Gigabyte AERO 5 XE4,Laptop,Active
614,HP,HP Spectre Intel Evo 13-ef0054TU,Laptop,Active
615,ASUS,ASUS ROG Zephyrus Duo 16 GX650RMZ-LS019WS Laptop,Laptop,Active
616,Lenovo,Lenovo ThinkBook 14 G6,Laptop,Active
617,Dell,Dell Inspiron 14 5415,Laptop,Active
618,Lenovo,Lenovo Yoga Slim 6i 14IRP8,Laptop,Active
619,MSI,MSI Prestige Intel Evo A13M-266IN 16 Evo A13M-266IN Laptop,Laptop,Active
620,ASUS,ASUS ROG Flow X13 GV301QH-K6028TS Laptop,Laptop,Active
621,Lenovo,Lenovo Legion Pro 5 16IRX8,Laptop,Active
622,ASUS,ASUS Zenbook Flip 14 OLED UP5401ZA-KN711WS Laptop,Laptop,Active
623,MSI,MSI Modern 14 C13M-438IN Laptop,Laptop,Active
624,ASUS,ASUS VivoBook 15 X1502ZA-EJ592WS Laptop,Laptop,Active
625,ASUS,ASUS EeeBook 14 E410KA-BV002W Laptop,Laptop,Active
626,Huawei,Huawei MateBook X Pro,Laptop,Active
627,HP,HP Victus 16-e0352AX,Laptop,Active
628,ASUS,ASUS TUF Gaming A15 FA506IC-HN100W Laptop,Laptop,Active
629,Dell,Dell XPS 13 Plus 9320,Laptop,Active
630,MSI,MSI GP75 Leopard 10SFK-076IN Laptop,Laptop,Active
631,HP,HP 14s-DY2501TU,Laptop,Active
632,ASUS,ASUS VivoBook 15 X515EA-EJ342WS Laptop,Laptop,Active
633,Acer,Acer Spin 7 SP714-51,Laptop,Active
634,Infinix,Infinix INBook Y1 Plus XL28 1INBook Y1 Plus XL28 Laptop,Laptop,Active
635,HP,HP 15s-fy5004TU,Laptop,Active
636,HP,HP Pavilion 15-EG2018TX,Laptop,Active
637,ASUS,ASUS VivoBook Go 15 E1504FA-NJ322WS Laptop,Laptop,Active
638,ASUS,ASUS TUF Gaming F15 FX506HF-HN076W Laptop,Laptop,Active
639,Samsung,Samsung Galaxy Book 2 15.6 Laptop,Laptop,Active
640,ASUS,ASUS VivoBook Go 15 E1504FA-NJ321WS Laptop,Laptop,Active
641,HP,HP 15s-fy5003TU,Laptop,Active
642,Lenovo,Lenovo Ideapad 310,Laptop,Active
643,ASUS,ASUS VivoBook 15 X1502ZA-EJ993WS Laptop,Laptop,Active
644,ASUS,ASUS Vivobook K15 OLED KM513UA-L503WS Laptop,Laptop,Active
645,ASUS,ASUS VivoBook 15 X515EA-EJ312WS Laptop,Laptop,Active
646,ASUS,ASUS VivoBook 15 X1502ZA-EJ953WS Laptop,Laptop,Active
647,Wings,Wings Nuvobook V1 Laptop,Laptop,Active
648,ASUS,ASUS VivoBook Go 15 E510MA-EJ001W Laptop,Laptop,Active
649,Infinix,Infinix INBook X2 Slim XL23 Laptop,Laptop,Active
650,MSI,MSI GF63 Thin 12HW-012IN Laptop,Laptop,Active
651,ASUS,ASUS VivoBook Go 14 E1404GA-NK321WS Laptop,Laptop,Active
652,Lenovo,Lenovo IdeaPad Gaming 3 15ARH7,Laptop,Active
653,HP,HP Pavilion 15-eg3079TU,Laptop,Active
654,ASUS,ASUS TUF Gaming F15 FX506HE-HN385WS Laptop,Laptop,Active
655,ASUS,ASUS TUF Gaming A15 FA506ICB-HN075WS Laptop,Laptop,Active
656,MSI,MSI GF63 Thin 11UCX-1496IN Laptop,Laptop,Active
657,Lenovo,Lenovo Ideapad Slim 3i 15IAH8,Laptop,Active
658,ASUS,ASUS TUF Gaming F15 FX506HF-HN024WS Laptop,Laptop,Active
659,ASUS,ASUS VivoBook Pro 15 M6500QF-HN741WS Laptop,Laptop,Active
660,HP,HP Victus 15-fb1016AX,Laptop,Active
661,ASUS,ASUS VivoBook 16 M1605YA-MB542WS Laptop,Laptop,Active
662,HP,HP 15-fd0186TU,Laptop,Active
663,HP,HP 15-fd0024TU,Laptop,Active
664,Lenovo,Lenovo Ideapad Slim 1 15AMN7,Laptop,Active
665,ASUS,ASUS VivoBook 15 X515EA-EZ501WS Laptop,Laptop,Active
666,HP,HP 14s-dy5008TU,Laptop,Active
667,HP,HP 15s-fr5010TU,Laptop,Active
668,Lenovo,Lenovo V15 ITL G2,Laptop,Active
669,ASUS,ASUS VivoBook Pro 15 OLED K6500ZC-L501WS Laptop,Laptop,Active
670,ASUS,ASUS VivoBook S14 OLED Intel Evo S3402ZA-KM702WS Laptop,Laptop,Active
671,HP,HP Pavilion x360 14-ek0183TU,Laptop,Active
672,ASUS,ASUS VivoBook Pro 15 M6500QC-HN542WS Laptop,Laptop,Active
673,ASUS,ASUS VivoBook Go 14 E410KA-EK013W Laptop,Laptop,Active
674,ASUS,ASUS TUF Gaming F15 FX506HC-HN089WS Laptop,Laptop,Active
675,MSI,MSI GF63 Thin 12UCX-265IN Laptop,Laptop,Active
676,MSI,MSI GF63 Thin 12UCX-266IN Laptop,Laptop,Active
677,MSI,MSI Bravo 15 B7ED-012IN Laptop,Laptop,Active
678,Lenovo,Lenovo IdeaPad Slim 3 15AMN8,Laptop,Active
679,MSI,MSI Modern 15 B12M-613IN Laptop,Laptop,Active
680,MSI,MSI Katana 17 B12VFK-673IN Laptop,Laptop,Active
681,HP,HP Omen 16-wf1025TX,Laptop,Active
682,ASUS,ASUS Vivobook 16 M1605YA-MB741WS Laptop,Laptop,Active
683,HP,HP Victus 15-fa1128TX,Laptop,Active
684,ASUS,ASUS ROG Strix G15 G513RC-HN063W Laptop,Laptop,Active
685,Lenovo,Lenovo IdeaPad Flex 5 14IRU8,Laptop,Active
686,Infinix,Infinix Zero Book ZL12 Laptop,Laptop,Active
687,MSI,MSI Pulse 17 B13VFK-667IN Laptop,Laptop,Active
688,ASUS,ASUS TUF Gaming A17 FA777RC-HX027WS Laptop,Laptop,Active
689,HP,HP Omen 17-cm2003TX,Laptop,Active
690,HP,HP 15-fd0221TU,Laptop,Active
691,MSI,MSI Modern 14 C12M-446IN Laptop,Laptop,Active
692,ASUS,ASUS ROG Zephyrus G15 GA503RW-LN067WS Laptop,Laptop,Active
693,HP,HP 255 G9,Laptop,Active
694,ASUS,ASUS VivoBook Go 14 E1404FA-NK331W Laptop,Laptop,Active
695,MSI,MSI Creator Z16 A11UET-272IN Laptop,Laptop,Active
696,Lenovo,Lenovo LOQ 15IAX9,Laptop,Active
697,ASUS,ASUS ROG Flow X13 GV301QH-K5462TS Laptop,Laptop,Active
698,ASUS,ASUS ROG Zephyrus G15 GA503RW-LN066WS Laptop,Laptop,Active
699,Samsung,Samsung Galaxy Book 4 Pro NP940XGK-KG2IN Laptop,Laptop,Active
700,MSI,MSI Titan GT77 HX 13VH-093IN Laptop,Laptop,Active
701,Lenovo,Lenovo ThinkBook 15 Gen 5,Laptop,Active
702,HP,HP 250 G9,Laptop,Active
703,MSI,MSI Katana 15 B12UDXK-1019IN Laptop,Laptop,Active
704,MSI,MSI Katana 15 B13VFK-843IN Laptop,Laptop,Active
705,Samsung,Samsung Galaxy Book 4 Pro NP960XGK-KG2IN Laptop,Laptop,Active
706,ASUS,ASUS TUF Gaming A17 FA706ICB-HX061W Laptop,Laptop,Active
707,MSI,MSI Modern 14 C12M-269IN Laptop,Laptop,Active
708,ASUS,ASUS TUF Gaming F15 FX507VU-LP083WS Laptop,Laptop,Active
709,HP,HP Pavilion 15-eh1047AU,Laptop,Active
710,ASUS,ASUS ROG Zephyrus G14 GA401QC-HZ047TS Laptop,Laptop,Active
711,HP,HP Victus 15-fa1134TX,Laptop,Active
712,HP,HP Victus 15-fb0150AX,Laptop,Active
713,ASUS,ASUS ROG Strix G17 G713RS-LL023WS Laptop,Laptop,Active
714,ASUS,ASUS ROG Strix Scar 17 G733ZW-LL105WS Laptop,Laptop,Active
715,Coconics,Coconics Xtreme C1714 Laptop,Laptop,Active
716,ASUS,ASUS ROG Zephyrus G15 GA503RSZ-HQ061WS Laptop,Laptop,Active
717,ASUS,ASUS ROG Strix Scar 15 G533ZXZ-LN116WS Laptop,Laptop,Active
718,ASUS,ASUS ExpertBook P1411CEA-EK0411 Laptop,Laptop,Active
719,ASUS,ASUS ROG Strix G15 G513IH-HN084TS Laptop,Laptop,Active
720,ASUS,ASUS VivoBook Pro 15 M6500QC-HN751WS Laptop,Laptop,Active
721,HP,HP Spectre x360 14-eu0556TU,Laptop,Active
722,HP,HP Spectre x360 14-eu0666TU,Laptop,Active
723,MSI,MSI Stealth 15 A13VF-074IN Laptop,Laptop,Active
724,ASUS,ASUS ROG Strix G15 G513IC-HN055T Laptop,Laptop,Active
725,Samsung,Samsung Galaxy Book 4 NP750XGJ-KG3IN Laptop,Laptop,Active
726,MSI,MSI Stealth 16 Studio A13VF-023IN Laptop,Laptop,Active
727,ASUS,ASUS ROG Zephyrus G15 GA503RM-HQ057WS Laptop,Laptop,Active
728,ASUS,ASUS ROG Zephyrus G15 GA503RS-HQ027WS Laptop,Laptop,Active
729,ASUS,ASUS ROG Zephyrus G14 GA402XV-N2034WS Laptop,Laptop,Active
730,ASUS,ASUS ROG Strix G15 G513RM-HF272WS Laptop,Laptop,Active
731,ASUS,ASUS ROG Flow X16 GV601RM-M5039WS Laptop,Laptop,Active
732,HP,HP Spectre x360 16-aa0665TU,Laptop,Active
733,ASUS,ASUS ROG Zephyrus G14 GA401QE-K2165TS Laptop,Laptop,Active
734,Lenovo,Lenovo ThinkBook 15 G3,Laptop,Active
735,ASUS,ASUS ROG Flow Z13 GZ301ZE-LC192WS Laptop,Laptop,Active
736,ASUS,ASUS ROG Strix Scar 16 G634JYR-RA001WS Laptop,Laptop,Active
737,HP,HP ProBook 445 G8,Laptop,Active
738,Lenovo,Lenovo LOQ 15IRX9,Laptop,Active
739,HP,HP Envy x360 15-fh0016AU,Laptop,Active
740,ASUS,ASUS VivoBook 15 X1504ZA-NJ542WS Laptop,Laptop,Active
741,Apple,Apple MacBook Pro M3 Pro MRW23HN/A Ultrabook,Laptop,Active
742,ASUS,ASUS ROG Zephyrus M16 GU604VY-NM058WS Laptop,Laptop,Active
743,HP,HP Envy Intel Evo,Laptop,Active
744,HP,HP Omen 17-ck1023TX,Laptop,Active
745,ASUS,ASUS TUF Gaming A17 FA777XU-HX026WS Laptop,Laptop,Active
746,ASUS,ASUS ProArt Studiobook Pro 16 OLED H7600ZW-L911WS Laptop,Laptop,Active
747,HP,HP Omen 16-n0049AX,Laptop,Active
748,ASUS,ASUS ROG Zephyrus G15 GA503QE-HQ075TS Laptop,Laptop,Active
749,Coconics,Coconics Xtreme C1515 Laptop,Laptop,Active
750,ASUS,ASUS ROG Zephyrus Duo 16 GX650RXZ-LS228WS Laptop,Laptop,Active
751,Lenovo,Lenovo IdeaPad Slim 3 15IRU9,Laptop,Active
752,Lenovo,Lenovo ThinkPad P14s Gen 4,Laptop,Active
753,Gigabyte,Gigabyte G6 MF-H2IN853SH Laptop,Laptop,Active
754,Gigabyte,Gigabyte G6 KF-H3IN853SH Laptop,Laptop,Active
755,MSI,MSI Modern 15 H AI C1MG-048IN Laptop,Laptop,Active
756,Dell,Dell G16 7630,Laptop,Active
757,MSI,MSI Modern 15 H AI C1MG-046IN Laptop,Laptop,Active
758,Lenovo,Lenovo ThinkPad P16s Gen 2,Laptop,Active
759,Dell,Dell Vostro 3520,Laptop,Active
760,Samsung,Samsung Galaxy Book 4 NP750XGK-LS2IN Laptop,Laptop,Active
761,HP,HP Victus 15-FA1333TX,Laptop,Active
762,MSI,MSI Katana A17 AI B8VE-884IN Laptop,Laptop,Active
763,Samsung,Samsung Galaxy Book 4 NP750XGK-LS3IN Laptop,Laptop,Active
764,Gigabyte,Gigabyte G5 KF5-H3IN353SH Laptop,Laptop,Active
