SKU_ID,ProductID,CPU,GPU,VRAM,RAM,Storage,StorageCapacity,ScreenSize,Weight,Price,Stock
59BIAHSLI6,846,Intel Core Ultra 9,"GeForce RTX 4070 GPU, 8 GB",8,32,1024 GB SSD Storage + No HDD,1024,16.0,1.5,212990,1
CU78HUIQEG,847,AMD Octa-Core Ryzen 7,Radeon,0,16,1024 GB SSD Storage + No HDD,1024,14.0,1.5,74490,35
W3M6M22HDN,848,Intel Core Ultra 9,Arc,0,32,1024 GB SSD Storage + No HDD,1024,14.0,1.5,239990,8
YDHSVIA8SA,849,Intel Core i5 (11th Gen),"GeForce RTX 2050 GPU, 4 GB",4,8,512 GB SSD Storage + No HDD,512,17.0,1.5,52890,21
H7K10U6Q26,850,Intel Core i3 (13th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,39500,42
IOYLO8DDQZ,851,Intel Core Ultra 5,Arc,0,16,1024 GB SSD Storage + No HDD,1024,14.0,1.5,79243,27
3OMMMLDDOO,846,Intel Core Ultra 9,"GeForce RTX 4070 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,191990,28
FA5CMCU11U,852,Intel Core Ultra 5,Arc,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,84990,34
8J128WC48R,853,Intel Core i7 (14th Gen),"GeForce RTX 4050 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,132999,14
ZKR3EOLVB5,475,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,43490,10
NLQUB90EZQ,255,Intel Core i5 (13th Gen),"GeForce RTX 3050 GPU, 6 GB",6,16,512 GB SSD Storage + No HDD,512,15.6,1.5,78990,19
14ITFVOGBR,854,Intel Core i7 (13th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,96990,23
4RR6CSASK6,855,AMD Octa-Core Ryzen 7,"GeForce RTX 4060 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,99990,26
VRPPXWE65V,856,AMD Hexa-Core Ryzen 5,"GeForce RTX 4050 GPU, 6 GB",6,16,512 GB SSD Storage + No HDD,512,15.6,1.5,77990,5
2OA9KY1HL7,857,AMD Hexa-Core Ryzen 5,"GeForce RTX 2050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,15.6,1.5,59990,13
FIS8SRT17I,858,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,15.6,1.5,71990,45
XBT59JSEKZ,475,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,55490,18
3GCVNKO9P1,859,Intel Core i7 (14th Gen),"GeForce RTX 4060 GPU, 8 ",0,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,154990,43
VQDV0U6GTH,860,AMD Octa-Core Ryzen 7,"GeForce RTX 4050 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,87990,7
X5BKTTKJK4,861,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,77990,27
NVCFGMO2XB,862,Intel Pentium Gold,UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,27990,45
HEFFUW7ARC,863,Intel Core i9 (14th Gen),"GeForce RTX 4060 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,174990,26
9BXNA34GGS,853,Intel Core i7 (14th Gen),"GeForce RTX 4080 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,157999,24
COHVUJ1D32,864,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,169978,43
3EB5L1SECB,865,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,36990,43
XHL0BWJUJB,859,Intel Core i9 (14th Gen),"GeForce RTX 4070 GPU, 8 GB",8,32,1024 GB SSD Storage + No HDD,1024,16.0,1.5,198490,34
0QKW40TF6O,853,Intel Core i9 (14th Gen),"GeForce RTX 4070 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,179999,49
ZOQQLLQYGO,342,AMD Octa-Core Ryzen 7,Radeon,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,44999,39
MZHQ0P3NXW,866,Intel Core i5 (13th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,16.0,1.5,56490,23
RPKFO7SE4T,867,Intel Core Ultra 5,Arc,0,16,1024 GB SSD Storage + No HDD,1024,14.0,1.5,179990,26
X9DP4XS7RY,866,Intel Core i5 (13th Gen),UHD,0,16,512 GB SSD Storage + No HDD,512,16.0,1.5,58990,42
YB0KK45MNN,868,Intel Core i5 (13th Gen),UHD,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,56490,1
V157MZ9OAT,843,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,36499,30
XHBHJDAO38,869,Intel Core i9 (14th Gen),"GeForce RTX 4070 GPU, 8 GB",8,64,2048 GB SSD Storage + No HDD,2048,17.0,1.5,319990,23
0LC4OHHYG4,59,Intel Core i7 (14th Gen),"GeForce RTX 4060 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,144990,17
1TOVHG59O6,870,Intel Core Ultra 7,Arc,0,16,1024 GB SSD Storage + No HDD,1024,14.0,1.5,94990,32
0QTEWV9EGC,871,Intel Core Ultra 7,Arc,0,32,1024 GB SSD Storage + No HDD,1024,14.0,1.5,105799,15
TTWWTFF8DG,872,Intel Core 5 (Series 1),Integrated,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,79990,18
PK26YWULRJ,873,Intel Core Ultra 7,Integrated,0,16,1024 GB SSD Storage + No HDD,1024,13.3,1.5,152990,41
VL7VDRH56V,874,Intel Core Ultra 9,"GeForce RTX 4060 GPU, 8 GB",8,32,1024 GB SSD Storage + No HDD,1024,16.1,1.5,189990,19
Y06PH7R610,59,Intel Core i7 (14th Gen),"GeForce RTX 4070 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,167990,23
GPOSGY0JYM,875,AMD Hexa-Core Ryzen 5 Processor,Radeon,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,41990,1
L9AWEVRBME,876,Intel Core i9 (14th Gen) Processor,"GeForce RTX 4080 GPU, 12 GB",12,32,2048 GB SSD Storage + No HDD,2048,17.0,1.5,285990,41
UFQAIH2BJJ,877,Intel Core 5 (Series 1),,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,72990,45
C9ARUUFC05,878,Intel Core i5 (13th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,54490,50
0A88DHWGGW,879,Intel Core i7 (13th Gen),UHD,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,109990,26
579Y9T9CQO,879,Intel Core i7 (13th Gen),"RTX A500 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,14.0,1.5,125999,43
7GA6ZL46WL,880,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,41500,30
COFF3L8GUN,881,Intel Core Ultra 7,Integrated Arc,0,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,119990,47
51FSIRM7Z0,474,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,31999,10
7XVOALC7XA,882,Intel Core i3 (13th Gen) Processor,UHD,0,8,256 GB SSD Storage + No HDD,256,15.6,1.5,42990,8
8T3FRQUYMT,883,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,78490,1
3VHBKX02R7,255,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 6 GB",6,16,512 GB SSD Storage + No HDD,512,15.6,1.5,70990,34
XO6BCD1DZX,884,AMD Octa-Core Ryzen 7,Radeon 680M,0,16,1024 GB SSD Storage + No HDD,1024,14.0,1.5,94190,2
HWV87K7HTN,885,Intel Core i7 (13th Gen),Iris Xe,0,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,75000,34
JQ7QY38TZZ,886,Intel Core Ultra 7,Integrated,0,32,1024 GB SSD Storage + No HDD,1024,13.3,1.5,170990,18
2YIGFN8TRY,283,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,15.6,1.5,63990,13
AWN30GVWM3,887,Intel Core Ultra 7,Integrated,0,32,1024 GB SSD Storage + No HDD,1024,13.3,1.5,172990,6
53VOSQ6CU5,888,AMD Octa-Core Ryzen 7,Radeon,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,67999,30
5S0JTZTIBC,889,Intel Core Ultra 7,Integrated,0,16,1024 GB SSD Storage + No HDD,1024,13.3,1.5,158990,37
X53IVUL8O1,890,Intel Core 5 (Series 1),Graphics,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,108990,22
MZAYXFQVQJ,891,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,71799,23
ITEG24SPXY,892,Intel Core Ultra 5,Arc,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,131990,16
0ZX8BB8EYL,893,AMD Octa-Core Ryzen 7 Processor,"GeForce RTX 4050 GPU, 6 GB",6,8,512 GB SSD Storage + No HDD,512,16.0,1.5,94990,46
NW43FG4F11,894,Intel Core i3 (13th Gen) Processor,UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,37990,34
P32T9IZQ7N,66,Intel Core i3 (12th Gen) Processor,UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,32489,33
Z0JTS1LVWQ,895,AMD Octa-Core Ryzen 7,Radeon,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,50990,23
QI4DOI6O59,896,Intel Celeron Dual-Core,UHD 600,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,25999,40
AYQ42ELVED,897,Intel Core Ultra 5,Arc,0,16,512 GB SSD Storage + No HDD,512,16.0,1.5,109990,38
8X6S29HLRL,898,AMD Hexa-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,56463,49
Y59A3AMQI9,899,Intel Core i3 (13th Gen),Iris Xe,0,8,1024 GB SSD Storage + No HDD,1024,14.0,1.5,64999,30
X0M36AY72W,900,Intel Core i5 (11th Gen),UHD,0,8,1024 GB SSD Storage + No HDD,1024,13.3,1.5,99000,8
SCQXPWN0PM,901,Intel Core Ultra 7,Arc,0,32,1024 GB SSD Storage + No HDD,1024,16.0,1.5,195990,28
USHBW5F1T9,902,Intel Core i7 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",4,16,1024 GB SSD Storage + No HDD,1024,14.0,1.5,76999,43
N85DTL3AU8,903,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,16.0,1.5,68900,33
2EKLD5XSI1,904,Intel Core i9 (13th Gen),"GeForce RTX 4090 GPU, 16 GB",16,32,2048 GB SSD Storage + No HDD,2048,16.0,1.5,449990,24
4KE70KP4Q0,69,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,35490,29
ZNV8YGVALZ,905,Intel Core Ultra 7,"GeForce RTX 4070 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,189990,32
IUZROJQKJ8,906,Intel Core i9 (14th Gen),"GeForce RTX 4090 GPU, 16 GB",16,32,2048 GB SSD Storage + No HDD,2048,18.0,1.5,346935,13
57QV36VE81,907,Intel Core i5 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",6,16,512 GB SSD Storage + No HDD,512,16.0,1.5,79800,49
VP2M3WI87Z,908,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage + No HDD,512,13.3,1.5,64990,49
6OQY2FZZXJ,909,Intel Core i7 (13th Gen),"GeForce RTX 3050 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,102890,11
GIZ7CFCD4U,910,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,58900,39
RYVN0BQ05T,911,AMD Octa-Core Ryzen 7,"GeForce RTX 4050 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,16.1,1.5,117599,49
AZQRG0VPD3,912,AMD Octa-Core Ryzen 7,"GeForce RTX 4050 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,94990,23
1U109XVMQN,103,Intel Core i5 (11th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,48990,18
O5P63XF6HB,913,Intel Core i7 (13th Gen),"GeForce RTX 4070 GPU, 8 GB",8,32,2048 GB SSD Storage + No HDD,2048,16.0,1.5,234990,39
8YZ16G6D67,914,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage + No HDD,512,15.6,1.5,51750,34
Y55LXNED64,899,Intel Core i5 (13th Gen),Iris Xe,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,80390,4
XLZAKTAG0D,915,Intel Core i7 (13th Gen),Iris Xe,0,16,1024 GB SSD Storage + No HDD,1024,14.0,1.5,97800,31
CL5C20ZE8X,916,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,96900,27
1SIHHB4DDC,917,Intel Core i5 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",6,16,512 GB SSD Storage + No HDD,512,16.0,1.5,75000,40
EYUM1WQVIN,916,Intel Core i7 (12th Gen),Integrated,0,16,1024 GB SSD Storage + No HDD,1024,14.0,1.5,125700,22
1BLHLMRZQ0,918,AMD Quad-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,42990,20
PCPBJ9NYZA,919,AMD Quad-Core Ryzen 3,Radeon 610M,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,34100,28
CBP1D4L5DD,920,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,14.0,1.5,79990,30
51MC39LDG5,921,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,16.0,1.5,88990,8
X4YL9VHIZY,922,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,47799,5
LV9P8THJHY,529,Intel Core i7 (11th Gen),Iris Xe,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,97499,50
C2FPQ5FPI3,923,Intel Core i5 (13th Gen),"GeForce RTX 2050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,15.6,1.5,56990,41
2O7PG5NN6T,924,Intel Core i7 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,149990,3
7DG1MMNX7L,925,Intel Core i5 (13th Gen),Integrated,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,76900,30
POQWXXHJTU,926,AMD Hexa-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,69190,32
5MAS3BD782,927,Intel Celeron Dual-Core,UHD,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,27990,1
DMAMK3QW7T,928,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,54999,21
5JK5RB7YBV,929,Intel Core i7 (11th Gen) Processor,Integrated,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,85990,37
BND1IR855F,930,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",8,32,1024 GB SSD Storage + No HDD,1024,16.1,1.5,219990,2
9TT0O7WAGJ,593,Intel Core i5 (11th Gen),Iris Xe,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,49999,25
XU7ECSGV3S,114,Intel Core i3 (13th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,44190,15
73AHW7JK8J,931,Intel Core i5 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",6,16,512 GB SSD Storage + No HDD,512,16.0,1.5,84990,6
ITKVAEFFJF,932,AMD Octa-Core Ryzen 7,"GeForce RTX 4060 GPU, 8 GB",8,16,512 GB SSD Storage + No HDD,512,16.1,1.5,111990,11
29QSE1VJ96,141,Intel Core i5 (12th Gen),UHD,0,16,512 GB SSD Storage + No HDD,512,16.0,1.5,61990,33
4MCA945D2O,933,Intel Core i5 (13th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,59400,39
SX06LWU3A3,934,Intel Core i5 (11th Gen) Processor,Iris Xe,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,42990,13
E2DU2KE29Q,935,Intel Core i9 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,171000,2
GJ7HD45X3K,936,AMD Quad-Core Ryzen 3,Radeon,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,43890,39
PKT75NL3M6,937,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",4,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,65990,26
QUN7384G8L,141,Intel Core i5 (13th Gen),UHD,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,68990,23
C726HLP18A,938,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,82990,20
KXN6D1EOCC,939,Intel Core i5 (12th Gen),"GeForce RTX 4060 GPU, 8 GB",8,8,512 GB SSD Storage + No HDD,512,15.6,1.5,79990,9
O3MTY0CZLW,940,AMD Quad-Core Ryzen 5,Radeon 610M,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,44800,33
9LUWSRQOPS,69,Intel Core i3 (11th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,38490,21
6RPAKXHXO7,941,Intel Core i5 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",6,8,512 GB SSD Storage + No HDD,512,15.6,1.5,65990,39
2QVUMOH36E,380,AMD Hexa-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,56389,25
MA9AZ0XC16,196,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,15.6,1.5,79990,40
PEQLBCQM0C,685,Intel Core i3 (13th Gen),Integrated,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,58990,11
DP8UAJONA4,942,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,16.1,1.5,122990,23
I6A0OXEBKO,943,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,16.0,1.5,64990,34
HSFLUXM77U,944,Intel Core i7 (12th Gen),"GeForce RTX 4050 GPU, 8 GB",8,16,512 GB SSD Storage + No HDD,512,16.0,1.5,126054,31
2V0UXU3CNH,945,Intel Core i9 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,169990,11
YF6DNMHQK7,928,Intel Core i3 (12th Gen),Iris Xe,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,39499,5
RR1D3NB8OG,517,Intel Core i3 (13th Gen),UHD,0,8,256 GB SSD Storage + No HDD,256,15.6,1.5,43000,46
MGDVC7RA9F,946,Intel Core i5 (13th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,98999,25
SI3E79XRSL,947,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage + No HDD,512,13.3,1.5,74990,1
PJTZU9D8WY,948,Intel Core i5 (13th Gen),"GeForce RTX 2050 GPU, 4 GB",4,16,512 GB SSD Storage + No HDD,512,14.0,1.5,77990,33
6E7Z7EAXP0,39,Intel Core i3 (12th Gen) Processor,UHD,0,8,256 GB SSD Storage + No HDD,256,15.6,1.5,33699,30
FFUBWYZMK4,928,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,77960,14
EKI2S7ZHLH,737,AMD Octa-Core Ryzen 7,Radeon,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,47290,47
R2ER8YS85B,949,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,38900,20
95WMG34UCA,950,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,512 GB SSD Storage + No HDD,512,15.6,1.5,72990,14
TXDN3R6G5T,951,Intel Core i7 (13th Gen),"GeForce RTX 4070 GPU, 8 GB",8,16,2048 GB SSD Storage + No HDD,2048,17.3,1.5,279990,29
QLEFAKTQOE,952,Intel Core i5 (13th Gen),Iris Xe,0,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,70990,3
PZDCH1K8X0,953,Intel Core i9 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",6,32,1024 GB SSD Storage + No HDD,1024,14.5,1.5,278990,15
PXCG0MT9A0,954,Intel Core i7 (13th Gen),Iris Xe,0,16,1024 GB SSD Storage + No HDD,1024,14.0,1.5,119990,50
0YIMEEDUGI,955,Intel Core i7 (13th Gen),UHD,0,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,147199,30
WH7CS27T69,956,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 Ti GPU, 4 GB",4,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,107500,43
FTPGHPZV66,957,Intel Core i9 (13th Gen),Iris Xe,0,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,109990,9
76T4LREIKD,958,Intel Core i7 (13th Gen),Iris Xe,0,16,1024 GB SSD Storage + No HDD,1024,13.4,1.5,142990,25
VMRHFD5FT7,959,Intel Core i7 (11th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,132990,3
Z39K2IUT9C,960,Intel Core i7 (13th Gen),"Arc A370M GPU, 4 GB",4,32,1024 GB SSD Storage + No HDD,1024,16.0,1.5,179100,38
TPEIM4YQ5M,961,Intel Core i7 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",4,16,1024 GB SSD Storage + No HDD,1024,16.1,1.5,89507,36
7OJUOZ4H6U,962,Intel Core i3 (12th Gen),Integrated,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,42990,29
YT8J3ZZPJY,963,Intel Core i9 (13th Gen) Processor,GeForce RTX 4070,0,32,1024 GB SSD Storage + No HDD,1024,16.0,1.5,281990,3
KO73XXCFO4,964,Intel Core i5 (13th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,112990,28
5BRCF5YHKI,965,AMD Octa-Core Ryzen 7,Radeon,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,99990,27
XBNK7QIAAK,966,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,62899,36
XLSG8KO68E,427,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,61900,37
WFIUBEF54N,759,Intel Core i5 (12th Gen),Integrated,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,60070,50
1NCOWJ81S3,967,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage + No HDD,512,13.3,1.5,75990,22
9NM414XJAN,968,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage + No HDD,512,15.6,1.5,51499,43
Y49RA80EDH,759,Intel Core i5 (12th Gen),Integrated,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,63090,23
KMQVM8NLDY,863,Intel Core i9 (12th Gen),"GeForce RTX 3080 Ti GPU, 16 GB",16,32,1024 GB SSD Storage + No HDD,1024,16.0,1.5,503890,15
94DGV3WZPE,14,Intel Core i3 (12th Gen),Integrated,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,46850,9
6AAH4VLJAA,969,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,14.0,1.5,81300,40
SVA3XLK7FW,970,Intel Core i3 (11th Gen),UHD,0,8,256 GB SSD Storage  +  1024 GB HDD Storage,1280,15.6,1.5,44990,9
C6EZ1A5YQI,971,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage + No HDD,512,15.6,1.5,64990,50
70WA3IIB3M,599,Intel Core i7 (11th Gen),"GeForce MX450 GPU, 2 GB",2,16,512 GB SSD Storage + No HDD,512,14.0,1.5,87699,23
4ETQSW05TS,972,AMD Octa-Core Ryzen 7,Radeon,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,85999,27
JKPGAVX39O,973,Intel Core i7 (12th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,13.3,1.5,165990,22
KGRSUTNYHD,974,AMD Octa-Core Ryzen 7,Radeon,0,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,124999,10
G5SJ2O8P3F,968,AMD Hexa-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,55530,12
TR7S7TSO5Z,975,Intel Core i5 (11th Gen),Iris Xe,0,16,512 GB SSD Storage + No HDD,512,15.6,1.5,83990,33
XMC3KAFX7X,569,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,16.0,1.5,36999,13
5NB16X6JKV,976,Intel Core i7 (11th Gen),Iris Xe,0,16,1024 GB SSD Storage + No HDD,1024,14.0,1.5,199999,29
O4XKVKII45,977,Intel Core i3 (10th Gen),HD 520,0,8,NO SSD + 1024 GB HDD Storage,1024,14.0,1.5,35999,47
QTUFVOB3RB,978,Intel Core i7 (12th Gen),"GeForce RTX 3070 Ti GPU, 8 GB",8,16,1024 GB SSD Storage + No HDD,1024,16.1,1.5,205900,23
D2PV5TL7HH,979,AMD Dual-Core Athlon,Radeon,0,4,NO SSD + 1024 GB HDD Storage,1024,14.0,1.5,22990,22
23P590B7S2,980,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,512 GB SSD Storage + No HDD,512,15.6,1.5,104990,3
0AGDYICQF9,969,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage + No HDD,512,14.0,1.5,52250,7
PT4H9T9L2L,981,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,1024 GB SSD Storage + No HDD,1024,16.0,1.5,173617,41
UGW171SFDA,982,Intel Core i9 (11th Gen),"T1200 GPU, 4 GB",4,32,1024 GB SSD Storage + No HDD,1024,15.6,1.5,221499,28
WKWF258P3L,983,Intel Core i7 (11th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage + No HDD,1024,17.3,1.5,165990,49
SYQU5K4S15,984,Intel Core i7 (10th Gen),"GeForce RTX 2080 GPU, 8 GB",8,32,1024 GB SSD Storage + No HDD,1024,17.3,1.5,199990,40
R1UYTU4UI9,985,AMD Octa-Core Ryzen 9,"GeForce RTX 3070 Ti GPU, 8 ",0,16,1024 GB SSD Storage + No HDD,1024,15.6,1.5,134990,50
