OrderItemID,OrderID,SKUID,Quantity
931,632,ACE-73HNK,1
932,633,ASU-G0M74,1
933,633,81W100W9IN,1
934,634,ASU-OXO7M,1
935,635,Z1D89PA,1
936,635,82SA00B2IN,1
937,636,INF-PG5OS,1
938,636,D560378WIN9S,1
939,637,ASU-S8ISC,1
940,638,INF-BHGPC,1
941,638,21D8S00V00,1
942,638,ASU-H5AAP,1
943,639,7K4K0PA,1
944,640,4JA76PA,1
945,640,7S450PA,1
946,641,D560506WIN9BE,1
947,642,ASU-TP92D,1
948,643,MSI-XJW5W,1
949,644,35K34PA,1
950,644,MSI-10JKT,1
951,645,67G61PA,1
952,646,MSI-3U4KC,1
953,646,MSI-WO7OR,1
954,647,ASU-A09VN,1
955,647,APP-SAT2Q,1
956,648,ASU-YFLHJ,1
957,649,8QF-00046,1
958,650,6Q121PA,1
959,650,MSI-WWTB4,1
960,651,ASU-0NU8P,1
961,652,ACE-N29OU,2
962,653,ICC-C780016WIN8,1
963,654,HON-MLO8W,1
964,655,3D4T7PA,1
965,656,ASU-TOT3K,1
966,657,MSI-ZDSBU,1
967,658,ASU-ZXIF7,1
968,658,MSI-TH6JN,1
969,658,INF-R8W1K,1
970,659,D560075WIN9S,1
971,660,D560757WIN9S,1
972,661,81DE02YMIN,1
973,661,7P705PA,2
974,662,ACE-6ERIM,1
975,663,D560736WIN9B,1
976,664,A9NC8PA,1
977,664,ICC-D585031WIN8,1
978,665,ACE-BGYSO,1
979,666,HP-NKMKM,1
980,666,81FV005VIN,1
981,667,82XE007EIN,1
982,668,81WD00TJIN,1
983,668,689U4PA,1
984,669,67G62PA,1
985,670,A566128WIN9,1
986,670,ASU-P1PUP,2
987,671,82K200XNIN,1
988,672,ASU-2N43L,1
989,673,D560658WIN9BD,1
990,673,APP-9NMM3,2
991,674,ACE-9J35D,1
992,675,80XL03R9IH,1
993,675,81WE018TIN,1
994,676,ACE-YN6X3,1
995,677,81UE0085IN,1
996,678,ASU-CFC17,1
997,678,81UT00NTIN,1
998,679,7K2J9PA,1
999,679,ACE-T65K6,1
1000,680,81WD00JYIN,1
1001,680,APP-SAT2Q,1
1002,681,81VV00JFIN,1
1003,681,81BG00SLIN,1
1004,681,9VV61PA,1
1005,682,7NH16PA,1
1006,683,ASU-CUMIM,1
1007,683,499C0PA,1
1008,684,832R1PA,1
1009,685,MSI-V96K6,1
1010,685,80XL0006US,1
1011,686,ACE-1CSGF,1
1012,687,21JFA02PIN,1
1013,688,ASU-JM98B,1
1014,688,82JU010NIN,1
1015,688,GIG-PZ9ZT,1
1016,689,ASU-H5AAP,1
1017,689,INF-BHGPC,1
1018,690,FRI-F58,1
1019,691,SAM-TNEL3,1
1020,692,81WB014SIN,1
1021,693,82B500FJIN,1
1022,694,A1RA7PA,1
1023,695,832R1PA,1
1024,695,ASU-2Q4KH,1
1025,696,ACE-PV2BG,1
1026,696,83GS008VIN,1
1027,696,A560505WIN9,1
1028,697,MSI-4KEF2,1
1029,698,7S4N7PA,1
1030,698,ACE-SXWC6,1
1031,699,80XV00YDIN,1
1032,700,81WD0045IN,1
1033,700,D560363WIN9PE,1
1034,701,3Y666PA,1
1035,701,ASU-ZBD83,1
1036,702,ACE-D3QW8,1
1037,702,APP-UA067,1
1038,703,MSI-LUY1R,1
1039,704,81F401JHIN,1
1040,704,ASU-PNEP7,2
1041,704,LG-6M3NQ,1
1042,705,471C4PA,1
1043,706,82KBA002IH,1
1044,707,ACE-CI85Z,1
1045,708,ASU-TCAB5,1
1046,708,ASU-UIU82,1
1047,708,SAM-GPUUG,1
1048,709,82QYA00HIN,1
1049,710,ASU-OMGY1,1
1050,710,82XT004KIN,2
1051,710,8F4Z9PA,1
1052,711,MSI-TQWAP,1
1053,711,91R02PA,1
1054,712,20RKS01S00,1
1055,712,81H7001WIN,1
1056,712,D560736WIN9B,2
1057,713,4WQ17PA,1
1058,714,20RAS0M000,1
1059,715,90L47PA,1
1060,716,9Q9T0PA,1
1061,717,ASU-G742U,1
1062,718,ASU-R4DB2,1
1063,719,ASU-1WG9Q,1
1064,719,VN3520CYGGW001SDG1,1
1065,720,ASU-J6YWL,1
1066,721,67U19PA,1
1067,722,DEL-X6TPQ,1
1068,722,MSI-WEKO2,1
1069,723,ASU-H0D7P,2
1070,724,ACE-N29OU,1
1071,724,MSI-4KEF2,1
1072,725,ASU-S8ISC,1
1073,726,7N760PA,1
1074,727,ASU-O3WT1,1
1075,727,ASU-4MGDN,1
1076,728,18N71PA-V2,1
1077,728,INF-O5HSC,2
1078,729,ASU-P1OKS,1
1079,729,MSI-T5G8V,1
1080,729,ASU-U7ZC6,2
1081,730,6H5W0PA,1
1082,731,A560034WIN9,1
1083,731,ASU-ZAM91,1
1084,732,8QF-00046,1
1085,733,ASU-U30IT,1
1086,734,AVI-2L1I2,1
1087,734,8F506PA,1
1088,735,1AC75PA,2
1089,736,689U3PA,1
1090,736,ASU-GH8DA,1
1091,736,ACE-L8XBZ,1
1092,737,INF-PG5OS,1
1093,737,82K2022WIN,1
1094,738,ACE-9KRLH,1
1095,739,183J8PA,1
1096,739,ASU-DED0R,1
1097,740,ASU-QD5U1,1
1098,741,ASU-G41DB,1
1099,741,A553117WIN9,1
1100,742,ASU-7Z2C4,1
1101,742,4TT02PA,1
1102,743,8LW48PA,1
1103,744,ASU-DJUFT,1
1104,744,B569501WIN9,1
1105,745,ACE-DNYMQ,2
1106,746,ASU-544SV,1
1107,746,AVI-PRE26,1
1108,746,81H5003VIN,1
1109,747,ASU-V3X90,1
1110,747,7QZ53PA,1
1111,748,83DX000MIN,1
1112,749,APP-CYX7P,1
1113,750,VN3520CYGGW001SDG1,1
1114,751,20Y7S08900,1
1115,752,D560819WIN9B,1
1116,753,ACE-ISYFO,1
1117,753,MSI-H6QZR,1
1118,754,82H701DKIN,1
1119,755,APP-SAT2Q,1
1120,755,D560620WIN9S,1
1121,755,ASU-67DX6,1
1122,756,82SB00V4IN,2
1123,757,7NH54PA,1
1124,758,83FQ0009IN,1
1125,758,82C500X4IH,1
1126,759,81WB00ANIN,2
1127,760,INF-BHGPC,1
1128,761,81H7005BIN,1
1129,761,81DE02YMIN,1
1130,762,7S4P3PA,1
1131,762,ACE-M7LOL,1
1132,763,MSI-GCGPO,1
1133,764,ASU-WPRQN,1
1134,764,D560675WIN9BE,1
1135,765,MSI-SOU12,1
1136,766,ASU-PS0R1,1
1137,766,ASU-SOM94,1
1138,767,6Q121PA,1
1139,768,ASU-QSSVZ,1
1140,769,81VD008GIN,1
1141,770,ACE-YLLQB,1
1142,770,MSI-AVSZN,2
1143,770,MSI-WO7OR,1
1144,771,SAM-9CMZM,1
1145,771,ASU-R31AG,1
1146,772,80XH01GKIN,2
1147,773,ASU-4H6SF,1
1148,774,ASU-Q2EI8,1
1149,775,D560243HIN9S,2
1150,776,ASU-0LH57,1
1151,776,ASU-GTI9S,1
1152,777,ACE-9MUKJ,1
1153,777,A03CMPA,1
1154,778,A568502WIN9,2
1155,778,8F506PA,1
1156,779,81BF00KMIN,1
1157,780,83E00006IN,1
1158,780,ACE-C6OA5,1
1159,780,ASU-SCR4H,1
1160,781,ASU-2N43L,1
1161,781,ASU-D13FJ,1
1162,781,82XV00F6IN,1
1163,782,D560736WIN9B,2
1164,783,6Q0N0PA,1
1165,784,MSI-H76DE,1
1166,785,ASU-I8SAR,1
1167,785,D560826WIN9G,1
1168,785,81D6007BIN,1
1169,786,81WB0159IN,1
1170,787,ASU-YCOOA,1
1171,788,MSI-9XVFW,1
1172,789,81D600LAIN,1
1173,790,D560312WIN9SE,1
1174,790,MSI-IY2M3,1
1175,791,SAM-O8556,1
1176,791,20TDS0GK00,1
1177,792,MSI-WO7OR,2
1178,792,7K2J9PA,1
1179,793,7G6H3PA,1
1180,793,81DE01K0IN,1
1181,794,6AQ35PA,1
1182,794,ASU-C4CKW,1
1183,795,MSI-K9UC3,1
1184,795,A553113UIN9,1
1185,796,ASU-O3IDK,1
1186,796,6F9U0PA,1
1187,796,ASU-JWZ3F,1
1188,797,81WB0159IN,1
1189,798,82A300DFIN,1
1190,798,MSI-TUF5U,2
1191,799,81DE02YMIN,1
1192,799,364C0PA,1
1193,799,ASU-SLQHT,1
1194,800,IN35307YJ63001ORB1,1
1195,800,MSI-99FCR,1
1196,800,ASU-CSDZR,1
1197,801,APP-CYX7P,1
1198,801,MSI-JY6GE,1
1199,802,ASU-XL324,2
1200,802,LG-SA5Q2,1
1201,803,ACE-DV658,2
1202,803,20TAS13R00,1
1203,804,20RAS13M00,1
1204,804,ICC-C782537WIN8,1
1205,804,D560869WIN9B,1
1206,805,82C500X4IH,1
1207,806,ASU-88XGR,1
1208,807,ASU-67DX6,1
1209,807,ASU-V2Q56,1
1210,808,AVI-BOU1S,2
1211,808,ACE-D3QW8,1
1212,809,MSI-TUF5U,1
1213,810,ASU-US6ZS,1
1214,811,ASU-U5CHG,1
1215,812,IBA-IKMCH,1
1216,812,ACE-A1WS1,1
1217,813,ASU-WTYFH,1
1218,813,4QF92PA,1
1219,813,A4VJ0PA,1
1220,814,9VX05PA,1
1221,815,A560505WIN9,1
1222,815,D560632WIN9S,1
1223,816,ASU-QST79,1
1224,816,MSI-J6IKY,1
1225,817,D560439WIN9S,1
1226,817,ASU-5QCOJ,1
1227,818,MSI-H86BH,1
1228,818,GIG-SIVI1,1
1229,819,20TAS18U00,1
1230,820,MSI-SAKP5,1
1231,820,6AQ35PA,1
1232,820,ASU-2HCFD,1
1233,821,832R1PA,1
1234,821,20RAS13100,1
1235,822,C560529WIN9,1
1236,822,21JFA02LIN-V2,2
1237,823,81VW00CVIN,1
1238,824,HP-Z0GL1,1
1239,825,ACE-YN6X3,1
1240,826,D560821WIN9B,1
1241,827,MSI-94WBE,1
1242,828,MSI-3L73R,1
1243,829,ASU-JM98B,1
1244,830,21JNS03P00,1
1245,830,ASU-FHQ6F,2
1246,831,661W9PA,1
1247,832,20TAS13R00,1
1248,833,546K8PA,1
1249,833,81H5003VIN,1
1250,833,834G9PA,1
1251,834,ACE-UTEA1,1
1252,835,90L47PA,1
1253,836,ACE-DVHUQ,1
1254,837,6YE09PA,2
1255,838,MSI-9NV1G,1
1256,839,MSI-CUB7G,1
1257,840,ASU-ISS5X,1
1258,840,6J0T0PA,1
1259,841,A560024WIN9,1
1260,842,ASU-6OSCN,1
1261,843,82XE004RIN,2
1262,844,8F506PA,1
1263,844,82XV00BRIN,1
1264,845,HP-Z0GL1,1
1265,845,ACE-K12Y2,1
1266,846,SAM-0KOFA,1
1267,846,82TTA08AIN,1
1268,847,21JKS13L00,1
1269,848,FUJ-4O6JS,1
1270,849,ASU-9F2AB,2
1271,849,D552127WIN9DE,1
1272,849,MSI-7M7IF,1
1273,850,81C90PA,1
1274,850,HON-93ZEL,2
1275,851,ASU-C4CKW,1
1276,851,Z1D89PA,1
1277,851,SAM-O65JN,1
1278,852,9D3N5PA,2
1279,852,APP-T72L6,1
1280,853,ASU-L52S7,1
1281,853,81WE01QSIN,1
1282,854,ASU-88XGR,1
1283,854,20RV00BLIH,1
1284,855,4WQ17PA,1
1285,855,ACE-EKBDG,1
1286,856,82RJ0040IN,1
1287,856,82XV00F6IN,2
1288,857,82FJ00BEIH,1
1289,857,ACE-94ODH,1
1290,857,3C465PA,2
1291,858,MSI-W4LG3,1
1292,859,MSI-I1NLP,1
1293,860,533U4PA,1
1294,860,82SB00M6IN,2
1295,861,ASU-ZCMRW,1
1296,862,MSI-U8NP0,1
1297,863,SAM-5E121,1
1298,864,7QZ52PA,1
1299,864,81WB0159IN,1
1300,865,D560630WIN9S,1
1301,865,ASU-2X0XK,1
1302,866,D560659WIN9S,1
1303,867,4QF92PA,1
1304,868,ASU-WTL1I,1
1305,868,ASU-KT51R,1
1306,869,ASU-YI4X9,1
1307,869,MSI-26YAC,1
1308,870,ASU-EQ8GI,1
1309,871,D560831WIN9SE,1
1310,872,ASU-FXWGL,1
1311,872,D552111WIN9BE,1
1312,872,82FG0148IN,1
1313,873,82RK00EEIN,1
1314,874,VN3520VMN67001SDB1,2
1315,875,5NK97PA,1
1316,875,ASU-1WG9Q,2
1317,876,ACE-SVRU8,1
1318,877,SAM-RZR7L,1
1319,878,MIC-ZMXLU,1
1320,879,21K9S00C00,1
1321,879,SAM-KMTHF,1
1322,879,ASU-KL125,1
1323,880,INF-OCJ6Q,2
1324,880,ASU-T419F,1
1325,881,LG-J5EJA,1
1326,881,ASU-NPZYQ,1
1327,882,D560421WIN9S,1
1328,882,ASU-NE5QH,1
1329,882,MSI-ML7K7,1
1330,883,7WQ11PA,1
1331,883,8WM99PA,1
1332,883,MSI-Q852I,1
1333,884,6K7U2PA,1
1334,885,6YE09PA,2
1335,886,MSI-H6QZR,1
1336,887,ASU-T4SE0,1
1337,888,9W1C9PA,1
1338,889,ASU-9ULKX,1
1339,889,ASU-VOEZN,1
1340,890,ASU-U6KFB,1
1341,890,AVI-0OY9E,1
1342,891,ASU-0U9HA,1
1343,891,ASU-9IOZ9,1
1344,892,82EY00UAIN,1
1345,893,841W6PA,2
1346,894,ASU-VOEZN,1
1347,895,APP-PK1L4,1
1348,896,ASU-PNEP7,1
1349,896,ASU-ZZORE,1
1350,897,ASU-DKKJN,1
1351,898,ASU-KAAAL,1
1352,898,VN3530F19VF001ORB1,1
1353,899,ASU-3YQGD,1
1354,899,7S460PA,1
1355,900,ACE-9MUKJ,1
1356,901,80SM01EFIH,1
1357,902,MSI-GNNMZ,1
1358,903,A0EH4PA,1
1359,903,RP86XE5,1
1360,904,ACE-572EU,1
1361,905,ACE-TSAJU,1
1362,905,1A6X8PA,1
1363,906,MSI-P2ZF9,1
1364,907,MSI-17BN1,1
1365,908,VN3530F19VF001ORB1,1
1366,909,ACE-KKCOE,1
1367,910,ASU-30779,1
1368,911,82FJ00BEIH,1
1369,912,21JNS03P00,1
1370,913,ACE-U9B25,2
1371,913,MSI-10JKT,1
1372,914,ASU-L9KQD,1
1373,914,ASU-14L02,2
1374,915,MSI-ML7K7,1
1375,916,ASU-371TA,1
1376,917,ASU-F4B0I,1
1377,917,8VA-00028,2
1378,918,7K4K0PA,1
1379,919,ASU-03CR4,1
1380,919,ASU-9Q1MA,1
1381,920,ACE-LYF5H,1
1382,921,82XD0040IN,1
1383,922,4NE20PA,2
1384,922,ASU-JCO2L,1
1385,923,689U4PA,1
1386,923,IC7430MH5K0M01ORS1,1
1387,923,ASU-Z4GRN,1
1388,924,A553501UIN9,1
1389,924,ASU-WZ9V6,1
1390,925,ASU-X743P,1
1391,926,MSI-TPKMJ,1
1392,926,ACE-YN6X3,2
1393,926,81N400JLIN,1
1394,927,82K101PBIN,1
1395,928,ASU-195DM,1
1396,929,ASU-BAVW8,1
1397,930,ASU-3C6Y1,2
1398,931,ASU-QO8T4,1
1399,931,25U57PA,1
1400,931,ASU-G41DB,1
1401,932,4QF92PA,1
1402,932,SAM-EURI6,1
1403,933,D560506WIN9BE,1
1404,934,APP-PK1L4,1
1405,934,APP-AGWPL,1
1406,934,WIN-KF7YD,1
1407,935,81WE007UIN,1
1408,936,ASU-98TBJ,1
1409,936,82TTA02UIH,1
1410,937,ASU-F6ECJ,1
1411,938,MSI-QOI4H,1
1412,938,MSI-SAKP5,1
1413,939,ASU-JM98B,2
1414,940,81D6007BIN,1
1415,941,ASU-4UOZ8,1
1416,941,9R291PA,1
1417,942,ASU-HF2EP,1
1418,942,HP-NKMKM,1
1419,943,82A300DFIN,1
1420,943,MSI-TUF5U,1
1421,944,20TDS0T900,1
1422,945,ASU-S8ISC,1
1423,946,ASU-YCOOA,2
1424,947,7K0C1PA,1
1425,947,ASU-OHEPD,1
1426,948,20VYS0U600,2
1427,949,689T4PA,1
1428,950,ASU-J6YWL,1
1429,950,MSI-VWIMH,1
1430,950,6J2T9PA,1
1431,951,HON-66ICF,1
1432,952,ASU-U7ZC6,1
1433,953,183L9PA,1
1434,953,20VEA03XIH,1
1435,953,C552511WIN9,1
1436,954,ACE-J2LXF,1
1437,955,6Q121PA,1
1438,956,ASU-ZXIF7,1
1439,956,82C3A00BIH,1
1440,957,A560024WIN9,1
1441,958,ACE-ZFWIJ,1
1442,958,ASU-4EIG9,1
1443,959,MSI-FGFOZ,1
1444,959,ASU-YI4X9,1
1445,960,5CK37PA,1
1446,961,ASU-OAHTD,1
1447,961,ASU-O3IDK,1
1448,962,ACE-EBMIU,2
1449,962,DEL-X6TPQ,1
1450,963,INF-P069F,1
1451,964,MSI-TLSFF,1
1452,964,81W800TEIN,1
1453,965,20TAS16F00,1
1454,966,90L47PA,1
1455,966,20YES00200,1
1456,967,67G60PA,1
1457,967,ASU-GH8DA,1
1458,968,ASU-G742U,1
1459,969,MSI-99FCR,1
1460,970,WIN-KF7YD,1
1461,971,D560730WIN9W,1
1462,971,ACE-P07UX,1
1463,972,ASU-FGLGW,1
1464,972,INF-ZUK4W,1
1465,973,81C90PA,1
1466,974,6G9R3PA,1
1467,975,8L8Q8PA,1
1468,975,82S9017TIN,1
1469,976,2Z332PA,1
1470,977,ACE-F5K8M,1
1471,977,GN553085XYM001ORB1,1
1472,978,ASU-7J8NE,1
1473,978,ASU-X1I90,1
1474,979,INF-R8W1K,1
1475,979,20YES00200,1
1476,980,MSI-TUF5U,1
1477,981,82XF003CIN,1
1478,982,ASU-I7JY8,1
1479,983,81SY00SNIN,1
1480,984,6G9R1PA,1
1481,985,ASU-JWBWR,1
1482,986,ASU-H5AAP,1
1483,987,7L375PA,1
1484,987,82KBA002IH,1
1485,987,7G6H3PA,1
1486,988,HP-DWB83,1
1487,988,81VT0095IN,1
1488,989,7S4P3PA,1
1489,989,ASU-N99A4,1
1490,990,ASU-QRJE1,1
1491,991,82WU0095IN,1
1492,992,21HF001EIG,1
1493,992,9D3M7PA,1
1494,993,82FG01H9IN,1
1495,993,MSI-TT3YQ,1
1496,994,81WB00ANIN,1
1497,994,81VD002PIN,1
1498,995,ASU-2P6GG,1
1499,996,MSI-52SLK,1
1500,997,81D20090IN,1
1501,998,82U90080IN,1
1502,998,ASU-L9KQD,1
1503,999,ASU-TZC6U,1
1504,1000,81LG0094IN,1
1505,1001,ACE-0S9TX,1
1506,1002,ACE-N29OU,1
1507,1002,ASU-019S1,2
1508,1002,ASU-LCHCL,1
1509,1003,82XE004QIN,1
1510,1004,ASU-WMEQK,1
1511,1004,918A8PA,1
1512,1005,ASU-SBFLQ,1
1513,1006,A560034WIN9,1
1514,1007,5XC85PA,1
1515,1008,1HQ29PA,1
1516,1009,HP-W7PLF,1
1517,1009,81BF00KMIN,1
1518,1010,50M60PA,1
1519,1011,ASU-WCDZA,1
1520,1011,82K101LGIN,1
1521,1011,D552147WIN9BE,1
1522,1012,A562102SIN9,1
1523,1013,ACE-BGYSO,1
1524,1014,ASU-TGTVZ,1
1525,1014,2FK35PA,1
1526,1015,7Y6U1PA,1
1527,1016,INF-O5HSC,1
1528,1017,ASU-G742U,1
1529,1018,XK1-00045-V2,1
1530,1019,MSI-H86BH,1
1531,1020,20TDS0G600,2
1532,1021,ASU-2N43L,2
1533,1022,ACE-E4IWT,1
1534,1023,IBA-IKMCH,1
1535,1024,D552217WIN9D,1
1536,1025,SAM-75TTN,1
1537,1026,ICC-C782524WIN8,2
1538,1027,APP-SAT2Q,1
1539,1028,ACE-XA6SF,1
1540,1029,ACE-BD82V,2
1541,1030,MSI-4BWCB,1
1542,1031,ASU-1DNM5,1
1543,1031,ASU-SCR4H,1
1544,1031,21E3S05800,2
1545,1032,D552326WIN9B,1
1546,1032,ASU-ERZ48,1
1547,1033,82XE004RIN,1
1548,1033,ASU-ERZ48,1
1549,1033,20RV00BLIH,1
1550,1034,82H800U5IN,1
1551,1035,ACE-UVR3W,1
1552,1036,ASU-JY715,1
1553,1037,2Z332PA,1
1554,1037,546K8PA,1
1555,1038,13S65PA,1
1556,1038,ASU-GH8DA,1
1557,1039,9Q9T0PA,1
1558,1040,ASU-Q2EI8,1
1559,1041,ASU-TEUL6,1
1560,1041,82Y00051IN,1
1561,1041,MSI-JGTAR,1
1562,1042,MSI-SUAQX,1
1563,1042,ASU-JWZ3F,1
1564,1043,MSI-FJTKI,2
1565,1044,3D4T7PA,2
1566,1045,C562516WIN9,1
1567,1046,82H803LNIN,1
1568,1047,VN3520VMN67001SDB1,1
1569,1048,80X800YGIN,1
1570,1048,B560105WIN9,1
1571,1049,ASU-FN0ZV,1
1572,1050,7G6H2PA,1
1573,1050,ASU-X1I90,1
1574,1051,81H7001WIN,1
1575,1051,20VDA0QTIH,1
1576,1052,81DE01K0IN,1
1577,1053,ACE-GMNDB,1
1578,1054,C562511WIN9,1
1579,1054,ASU-OT9G2,1
1580,1054,A540515WIN8,2
1581,1055,ASU-V3X90,2
1582,1056,81Y401ANIN,1
1583,1057,ASU-4UOZ8,1
1584,1058,MSI-H6QZR,1
1585,1058,ASU-H8IPY,1
1586,1059,ASU-W3KUQ,1
1587,1060,XIA-UO2JN,1
1588,1061,81H53PA,1
1589,1061,ACE-B0WZG,1
1590,1061,D552234WIN9B,1
1591,1062,20RAS1GN00,1
1592,1063,ASU-TZC6U,1
1593,1064,VN3530F19VF001ORB1,1
1594,1064,83EQ005VIN,1
1595,1064,ACE-EBMIU,2
1596,1065,ASU-I2G5G,1
1597,1065,7G6F1PA,2
1598,1066,ASU-QSSVZ,1
1599,1067,ASU-F6ECJ,1
1600,1067,MSI-MBIZV,1
1601,1068,ASU-ICGA7,1
1602,1069,80N400MHIN,2
1603,1070,7S449PA,1
1604,1070,SMA-N8R21,1
1605,1071,ASU-D9YBB,2
1606,1072,GIG-SIVI1,1
1607,1073,ASU-70O25,1
1608,1074,MSI-IY2M3,1
1609,1075,ASU-WFRMX,1
1610,1075,D560635WIN9P,1
1611,1076,ASU-G7OZ1,2
1612,1077,ASU-W3KUQ,1
1613,1078,ASU-7T87A,1
1614,1079,ASU-6KIFF,1
1615,1080,82RF00E1IN,1
1616,1081,834G9PA,1
1617,1082,3Y0H5PA,1
1618,1083,7Q6Z9PA,1
1619,1084,ASU-JWZ3F,1
1620,1085,4Q1T3PA,2
1621,1086,82RJ00F1IN,1
1622,1086,MSI-GNNMZ,1
1623,1087,MSI-H6QZR,1
1624,1088,4N0W7PA,1
1625,1089,20RKS01S00,1
1626,1089,ASU-RY3OG,1
1627,1090,ASU-5IU7G,1
1628,1091,82FG014DIN,1
1629,1091,REA-UCJXA,1
1630,1092,81C90PA,1
1631,1093,ACE-HLPMQ,1
1632,1093,ASU-KAAAL,1
1633,1093,ASU-7N3O5,1
1634,1094,ACE-D93BL,1
1635,1094,ASU-PLB9H,1
1636,1095,ACE-2K2DD,1
1637,1096,C562516WIN9,1
1638,1097,ACE-BGYSO,1
1639,1097,81DE01K0IN,1
1640,1098,ASU-LW8V0,1
1641,1099,ASU-F6ECJ,1
1642,1100,ASU-1K99V,1
1643,1101,IN5330NT1NM001ORS1,1
1644,1101,ASU-T4SE0,1
1645,1102,MSI-52SLK,1
1646,1103,ASU-KAZY0,1
1647,1103,ASU-DEKC2,1
1648,1103,81H5003VIN,1
1649,1104,ACE-BGYSO,1
1650,1104,ASU-TE06F,1
1651,1104,D560634WIN9S,1
1652,1105,6E3Z1PA,1
1653,1105,INF-1HTC3,2
1654,1106,D552144WIN9SL,1
1655,1107,21E3S04W00,2
1656,1108,MSI-TBD67,1
1657,1108,HON-BHL19,1
1658,1109,A0EH4PA,1
1659,1109,ASU-ABBVJ,2
1660,1110,D560437WIN9SE,1
1661,1110,ACE-MZRBM,1
1662,1111,ACE-4JK6J,1
1663,1112,Z553505SIN,1
1664,1113,ASU-FHQ6F,1
1665,1114,MSI-7M7IF,2
1666,1115,ASU-VOEZN,2
1667,1115,MSI-I2WDU,1
1668,1116,MSI-VEYBK,1
1669,1117,82SB00V4IN,1
1670,1118,9VX05PA,1
1671,1118,82QYA00MIN,1
1672,1119,ACE-N29OU,1
1673,1120,67G62PA,1
1674,1121,242D3PA,2
1675,1121,ASU-MPZH0,1
1676,1122,9T8K6PA,1
1677,1123,ASU-U5CHG,1
1678,1124,ACE-SP8YV,1
1679,1125,ASU-YSG6G,1
1680,1125,A561202SIN9,1
1681,1125,MSI-LW1XO,2
1682,1126,ASU-MPZH0,1
1683,1127,ACE-YLLQB,1
1684,1128,ASU-Q2EI8,1
1685,1129,D560506WIN9BE,1
1686,1129,SAM-ODMV0,1
1687,1130,ASU-W0ILI,1
1688,1131,80XV00LPIN,1
1689,1132,MSI-TH6JN,1
1690,1132,HP-W7PLF,1
1691,1133,81C90PA,1
1692,1133,ASU-C4CKW,1
1693,1134,ACE-OLUIE,1
1694,1135,MIC-PTDKR,1
1695,1136,81VD008GIN,1
1696,1137,ASU-QC3UI,1
1697,1138,ASU-C4CKW,1
1698,1139,ASU-T8WJA,1
1699,1140,6Q121PA,1
1700,1141,MSI-C07EE,1
1701,1142,82SF008WIN,1
1702,1143,ASU-Y20QP,1
1703,1144,MSI-7AZC5,1
1704,1144,1A6X8PA,1
1705,1145,NOBELM-WDQ9BHNE,1
1706,1145,ASU-VOEZN,1
1707,1145,82C500X4IH,1
1708,1146,SAM-ODMV0,1
1709,1147,ACE-MV5RW,1
1710,1147,6H5W0PA,1
1711,1148,81HQ00ETIH,1
1712,1149,ACE-NAZH9,2
1713,1150,81X800LCIN,1
1714,1150,82XV00F6IN,1
1715,1151,ASU-IJ3MT,2
1716,1151,6V2W1PA,1
1717,1151,81VV00JFIN,1
1718,1152,INF-L35KJ,1
1719,1152,A560024WIN9,1
1720,1153,ASU-DZSYJ,2
1721,1154,D560895WIN9S,1
1722,1154,81WB01E9IN,1
1723,1155,APP-AGWPL,1
1724,1156,81D6007BIN,1
1725,1157,ASU-7ZCWC,2
1726,1158,ASU-JCO2L,1
1727,1159,MSI-USS7X,1
1728,1159,APP-OLMW9,1
1729,1159,7F693PA,1
1730,1160,81WH007KIN,1
1731,1161,ACE-YN6X3,1
1732,1162,20VD011EIH,1
1733,1163,81UT00NMIN,1
1734,1164,MSI-GNNMZ,1
1735,1165,ACE-N29OU,1
1736,1166,C560054WIN9,1
1737,1167,4X7D7PA,1
1738,1168,82SB00V5IN,1
1739,1168,90L47PA,1
1740,1168,ACE-I9Z6L,1
1741,1169,533U2PA,1
1742,1169,ASU-XD7S2,1
1743,1169,7S460PA,1
1744,1170,82LN00A3IN,1
1745,1170,D552111WIN9BE,1
1746,1171,A1QV2PA,1
1747,1171,D552238WIN9S,1
1748,1172,81DE02YMIN,1
1749,1172,ASU-QZM4Y,1
1750,1173,ASU-Q2EI8,1
1751,1174,ASU-RTMV3,1
1752,1175,INF-O5HSC,1
1753,1175,2FK60PA,1
1754,1176,21DJA04PIH,1
1755,1177,ASU-9KE5M,1
1756,1177,9D3N9PA,1
1757,1178,20WEA01HIH,2
1758,1178,ASU-LT6A7,1
1759,1179,8Q3X5PA,1
1760,1179,SAM-5E121,1
1761,1180,VN3530F19VF001ORB1,2
1762,1181,ASU-DRSNH,1
1763,1182,MSI-JY6GE,1
1764,1183,21A4A09TIH,1
1765,1184,APP-T72L6,1
1766,1184,ASU-ZBD83,1
1767,1185,D560785WIN9S,1
1768,1185,ASU-H0D7P,1
1769,1186,MSI-21AWU,1
1770,1187,ASU-K8GQW,1
1771,1188,A560505WIN9,1
1772,1189,HON-66ICF,1
1773,1189,21E3S00P00,1
1774,1190,7K4J6PA,1
1775,1190,82S900R6IN,1
1776,1191,ACE-W9QTS,1
1777,1192,82A300BEIN,1
1778,1193,ACE-7SGO6,1
1779,1193,INF-6I534,1
1780,1193,7M654PA,1
1781,1194,INF-ZUK4W,1
1782,1195,ASU-4UOZ8,1
1783,1195,D560509WIN9S-V2,1
1784,1196,7G6H3PA,1
1785,1196,ASU-QD9T1,1
1786,1197,82RG00AGIN,1
