Order_ID,Customer_ID,Address_ID,OrderDate,Status
1178,586,704,2025-12-02 15:43:51.602369,Delivered
1179,895,1072,2025-12-02 15:43:38.967154,Delivered
1180,422,511,2025-12-02 15:46:10.512024,Delivered
1181,650,781,2025-12-02 15:46:42.735101,Shipped
1182,281,340,2025-12-02 15:46:49.722036,Cancelled
1183,714,856,2025-12-02 15:46:02.949045,Shipped
1184,731,876,2025-12-02 15:47:55.471320,Cancelled
1185,363,441,2025-12-02 15:43:46.074595,Shipped
1186,326,397,2025-12-02 15:48:31.405935,Shipped
1187,166,201,2025-12-02 15:43:58.344165,Shipped
1188,23,27,2025-12-02 15:48:23.826035,Cancelled
1189,988,1186,2025-12-02 15:43:57.269125,Shipped
1190,548,657,2025-12-02 15:45:16.708327,Shipped
1191,940,1126,2025-12-02 15:48:36.683230,Shipped
1192,384,466,2025-12-02 15:46:04.047054,Delivered
1193,938,1123,2025-12-02 15:45:22.649214,Shipped
1194,902,1081,2025-12-02 15:44:09.643517,Delivered
1195,709,851,2025-12-02 15:47:05.632221,Delivered
1196,883,1059,2025-12-02 15:49:01.308882,Delivered
1197,65,75,2025-12-02 15:44:33.765825,Delivered
1198,461,555,2025-12-02 15:49:11.527586,Delivered
1199,695,835,2025-12-02 15:44:15.873477,Shipped
1200,400,485,2025-12-02 15:48:54.054514,Delivered
1201,163,197,2025-12-02 15:44:41.508052,Cancelled
1202,40,48,2025-12-02 15:45:37.966641,Processing
1203,488,587,2025-12-02 15:49:04.127316,Shipped
1204,651,782,2025-12-02 15:48:48.661081,Shipped
1205,188,229,2025-12-02 15:45:43.638084,Shipped
1206,633,761,2025-12-02 15:44:26.327596,Delivered
1207,806,967,2025-12-02 15:47:44.947150,Delivered
1208,932,1116,2025-12-02 15:44:10.511005,Processing
1209,253,309,2025-12-02 15:44:18.108362,Delivered
1210,464,559,2025-12-02 15:46:30.980858,Delivered
1211,868,1042,2025-12-02 15:48:13.068355,Delivered
1212,148,180,2025-12-02 15:47:02.574609,Delivered
1213,451,543,2025-12-02 15:46:20.804962,Processing
1214,987,1185,2025-12-02 15:43:34.848072,Shipped
1215,943,1130,2025-12-02 15:44:46.701503,Processing
1216,939,1124,2025-12-02 15:49:01.866357,Delivered
1217,183,223,2025-12-02 15:44:55.437656,Delivered
1218,934,1119,2025-12-02 15:45:17.377780,Delivered
1219,163,197,2025-12-02 15:43:46.385583,Processing
1220,608,731,2025-12-02 15:44:48.579433,Delivered
1221,81,97,2025-12-02 15:46:25.855386,Delivered
1222,362,440,2025-12-02 15:45:16.809060,Delivered
1223,345,420,2025-12-02 15:45:27.164222,Shipped
1224,659,791,2025-12-02 15:45:58.576747,Delivered
1225,727,872,2025-12-02 15:43:59.086679,Delivered
1226,811,973,2025-12-02 15:44:26.599069,Delivered
1227,321,391,2025-12-02 15:47:38.250261,Cancelled
1228,858,1030,2025-12-02 15:48:31.493021,Shipped
1229,930,1114,2025-12-02 15:47:17.832607,Delivered
1230,466,563,2025-12-02 15:44:33.607013,Processing
1231,662,796,2025-12-02 15:44:53.041336,Delivered
1232,709,851,2025-12-02 15:48:10.614966,Delivered
1233,709,851,2025-12-02 15:44:25.767432,Cancelled
1234,562,674,2025-12-02 15:45:38.126796,Delivered
1235,385,467,2025-12-02 15:44:51.676275,Delivered
1236,307,373,2025-12-02 15:43:46.223308,Shipped
1237,592,712,2025-12-02 15:49:12.850123,Delivered
1238,851,1021,2025-12-02 15:47:34.592866,Delivered
1239,531,638,2025-12-02 15:46:48.104089,Delivered
1240,79,95,2025-12-02 15:47:16.989953,Delivered
1241,403,489,2025-12-02 15:44:51.569204,Cancelled
1242,507,611,2025-12-02 15:45:56.412387,Delivered
1243,575,689,2025-12-02 15:43:49.751213,Shipped
1244,1000,1201,2025-12-02 15:48:53.008893,Cancelled
1245,600,720,2025-12-02 15:46:50.736670,Delivered
1246,359,437,2025-12-02 15:48:18.279024,Delivered
1247,826,993,2025-12-02 15:43:36.952062,Delivered
1248,3,4,2025-12-02 15:46:08.657354,Delivered
1249,684,821,2025-12-02 15:43:31.161206,Delivered
1250,149,181,2025-12-02 15:43:37.957704,Delivered
1251,438,529,2025-12-02 15:48:02.274894,Delivered
1252,410,497,2025-12-02 15:45:00.880547,Delivered
1253,132,160,2025-12-02 15:48:08.770623,Shipped
1254,961,1150,2025-12-02 15:45:23.912538,Delivered
1255,447,539,2025-12-02 15:47:08.519873,Delivered
1256,423,512,2025-12-02 15:44:14.901129,Delivered
1257,787,947,2025-12-02 15:43:38.774482,Delivered
1258,602,722,2025-12-02 15:45:37.582051,Shipped
1259,80,96,2025-12-02 15:44:22.051058,Shipped
1260,97,116,2025-12-02 15:45:53.570401,Cancelled
1261,826,993,2025-12-02 15:44:05.442653,Delivered
1262,697,837,2025-12-02 15:43:58.525857,Delivered
1263,618,743,2025-12-02 15:45:55.526669,Shipped
1264,116,140,2025-12-02 15:46:06.599323,Shipped
1265,283,344,2025-12-02 15:43:32.115681,Delivered
1266,457,551,2025-12-02 15:46:00.103052,Processing
1267,555,666,2025-12-02 15:48:26.044988,Delivered
1268,174,209,2025-12-02 15:46:59.654409,Delivered
1269,591,711,2025-12-02 15:46:41.381237,Shipped
1270,508,612,2025-12-02 15:48:56.384857,Shipped
1271,100,120,2025-12-02 15:46:56.771015,Cancelled
1272,67,77,2025-12-02 15:43:28.076944,Delivered
1273,436,527,2025-12-02 15:47:19.021109,Shipped
1274,247,303,2025-12-02 15:46:40.938108,Delivered
1275,487,586,2025-12-02 15:45:00.524452,Delivered
1276,68,79,2025-12-02 15:44:45.699677,Delivered
1277,130,157,2025-12-02 15:49:14.315096,Delivered
1278,257,314,2025-12-02 15:43:52.917158,Shipped
1279,718,862,2025-12-02 15:44:41.555399,Processing
1280,7,9,2025-12-02 15:48:38.132175,Delivered
1281,176,212,2025-12-02 15:44:33.402831,Delivered
1282,168,203,2025-12-02 15:44:34.994650,Processing
1283,603,723,2025-12-02 15:46:07.391710,Processing
1284,974,1170,2025-12-02 15:45:31.712966,Delivered
1285,874,1048,2025-12-02 15:46:26.182802,Delivered
1286,989,1187,2025-12-02 15:43:48.453339,Cancelled
1287,769,923,2025-12-02 15:47:03.019747,Cancelled
1288,414,502,2025-12-02 15:44:32.147331,Cancelled
1289,99,118,2025-12-02 15:47:13.375217,Shipped
1290,214,261,2025-12-02 15:48:56.537998,Delivered
1291,864,1037,2025-12-02 15:47:16.498278,Delivered
1292,212,259,2025-12-02 15:44:40.067376,Processing
1293,133,163,2025-12-02 15:45:03.528239,Delivered
1294,38,46,2025-12-02 15:47:55.460988,Delivered
1295,585,703,2025-12-02 15:44:03.912329,Shipped
1296,663,797,2025-12-02 15:43:49.618366,Delivered
1297,738,884,2025-12-02 15:48:58.418304,Delivered
1298,969,1163,2025-12-02 15:43:57.589895,Cancelled
1299,335,409,2025-12-02 15:48:45.149417,Cancelled
1300,17,19,2025-12-02 15:43:34.973978,Cancelled
1301,536,645,2025-12-02 15:49:01.266006,Shipped
1302,976,1172,2025-12-02 15:44:03.780388,Shipped
1303,346,421,2025-12-02 15:45:59.243187,Cancelled
1304,271,329,2025-12-02 15:48:22.514780,Processing
1305,631,758,2025-12-02 15:44:20.063239,Delivered
1306,526,632,2025-12-02 15:43:53.165019,Processing
1307,971,1166,2025-12-02 15:47:28.524585,Delivered
1308,646,776,2025-12-02 15:48:51.285499,Delivered
1309,653,784,2025-12-02 15:48:32.120986,Processing
1310,368,447,2025-12-02 15:47:05.414261,Delivered
1311,987,1185,2025-12-02 15:45:31.710442,Delivered
1312,505,608,2025-12-02 15:49:11.792985,Delivered
1313,824,991,2025-12-02 15:47:20.008154,Shipped
1314,96,114,2025-12-02 15:44:57.024371,Delivered
1315,757,908,2025-12-02 15:45:26.675016,Delivered
1316,729,874,2025-12-02 15:48:06.923169,Delivered
1317,79,94,2025-12-02 15:43:51.668024,Delivered
1318,238,292,2025-12-02 15:43:38.516034,Shipped
1319,168,203,2025-12-02 15:44:10.289536,Delivered
1320,150,183,2025-12-02 15:44:55.285932,Shipped
1321,265,323,2025-12-02 15:46:04.931089,Delivered
1322,417,506,2025-12-02 15:48:18.156127,Delivered
1323,566,679,2025-12-02 15:49:10.060651,Delivered
1324,682,819,2025-12-02 15:44:22.219686,Cancelled
1325,550,660,2025-12-02 15:49:09.315953,Delivered
1326,624,751,2025-12-02 15:45:32.505044,Cancelled
1327,98,117,2025-12-02 15:46:56.584796,Delivered
1328,111,135,2025-12-02 15:49:01.184164,Delivered
1329,938,1123,2025-12-02 15:48:44.929118,Delivered
1330,786,946,2025-12-02 15:45:05.881397,Delivered
1331,189,231,2025-12-02 15:47:25.000599,Delivered
1332,716,860,2025-12-02 15:47:36.616949,Shipped
1333,858,1030,2025-12-02 15:47:08.787220,Delivered
1334,108,131,2025-12-02 15:46:17.941364,Delivered
1335,886,1062,2025-12-02 15:45:59.976608,Delivered
1336,916,1097,2025-12-02 15:46:56.932070,Delivered
1337,117,142,2025-12-02 15:44:31.609601,Processing
1338,176,212,2025-12-02 15:47:45.079481,Delivered
1339,873,1047,2025-12-02 15:43:27.934752,Delivered
1340,129,156,2025-12-02 15:43:47.944379,Processing
1341,214,262,2025-12-02 15:46:48.720416,Shipped
1342,718,862,2025-12-02 15:47:00.046271,Cancelled
1343,726,871,2025-12-02 15:45:12.261095,Delivered
1344,696,836,2025-12-02 15:48:29.231066,Delivered
1345,911,1091,2025-12-02 15:46:22.743793,Delivered
1346,258,315,2025-12-02 15:44:14.483435,Delivered
1347,218,266,2025-12-02 15:48:37.458395,Shipped
1348,49,57,2025-12-02 15:48:44.170420,Delivered
1349,111,135,2025-12-02 15:45:32.472913,Shipped
1350,115,139,2025-12-02 15:45:52.168628,Delivered
1351,50,58,2025-12-02 15:43:19.522606,Delivered
1352,64,74,2025-12-02 15:43:40.084338,Delivered
1353,959,1148,2025-12-02 15:45:53.047546,Delivered
1354,925,1108,2025-12-02 15:48:45.223728,Delivered
1355,151,184,2025-12-02 15:47:16.263433,Delivered
1356,512,616,2025-12-02 15:45:55.917928,Shipped
1357,376,457,2025-12-02 15:47:48.352068,Processing
1358,730,875,2025-12-02 15:47:59.179033,Delivered
1359,340,415,2025-12-02 15:43:58.060689,Delivered
1360,921,1103,2025-12-02 15:47:10.476419,Delivered
1361,726,871,2025-12-02 15:45:43.028730,Cancelled
1362,342,417,2025-12-02 15:45:19.768259,Delivered
1363,841,1011,2025-12-02 15:48:45.437518,Shipped
1364,2,2,2025-12-02 15:43:39.680599,Delivered
1365,690,829,2025-12-02 15:45:53.846284,Delivered
1366,472,569,2025-12-02 15:46:20.999851,Delivered
1367,938,1123,2025-12-02 15:44:23.990836,Delivered
1368,401,486,2025-12-02 15:46:40.709836,Delivered
1369,175,211,2025-12-02 15:45:45.480280,Delivered
1370,579,696,2025-12-02 15:46:05.801501,Delivered
1371,20,22,2025-12-02 15:48:14.384348,Delivered
1372,617,742,2025-12-02 15:45:36.270188,Shipped
1373,418,507,2025-12-02 15:46:47.958537,Processing
1374,97,115,2025-12-02 15:46:16.664576,Cancelled
1375,26,31,2025-12-02 15:47:46.554750,Delivered
1376,953,1142,2025-12-02 15:46:15.743725,Delivered
1377,617,742,2025-12-02 15:46:21.596225,Delivered
1378,86,103,2025-12-02 15:43:44.135657,Shipped
1379,22,26,2025-12-02 15:47:10.562973,Shipped
1380,501,604,2025-12-02 15:48:06.167178,Delivered
1381,190,232,2025-12-02 15:46:53.909848,Cancelled
1382,890,1067,2025-12-02 15:43:58.110427,Shipped
1383,638,766,2025-12-02 15:47:03.194129,Delivered
1384,973,1168,2025-12-02 15:48:48.029891,Shipped
1385,556,667,2025-12-02 15:44:57.074118,Delivered
1386,95,113,2025-12-02 15:44:48.840944,Shipped
1387,9,11,2025-12-02 15:43:33.002212,Shipped
1388,889,1066,2025-12-02 15:43:58.346335,Delivered
1389,688,826,2025-12-02 15:47:59.380706,Shipped
1390,113,137,2025-12-02 15:48:45.890546,Delivered
1391,248,304,2025-12-02 15:49:12.549540,Delivered
1392,140,170,2025-12-02 15:48:13.413105,Delivered
1393,208,254,2025-12-02 15:49:09.083567,Processing
1394,287,348,2025-12-02 15:44:05.802328,Delivered
1395,455,549,2025-12-02 15:47:42.703022,Delivered
1396,485,584,2025-12-02 15:44:43.540641,Delivered
1397,701,841,2025-12-02 15:49:03.788756,Delivered
1398,236,290,2025-12-02 15:48:29.660497,Shipped
1399,873,1047,2025-12-02 15:47:18.163977,Delivered
1400,587,705,2025-12-02 15:46:33.211560,Delivered
1401,982,1179,2025-12-02 15:45:08.811080,Shipped
1402,659,792,2025-12-02 15:47:14.884822,Cancelled
1403,419,508,2025-12-02 15:44:39.765764,Cancelled
1404,355,433,2025-12-02 15:44:12.591722,Delivered
1405,208,254,2025-12-02 15:47:23.417800,Shipped
1406,301,365,2025-12-02 15:45:03.904404,Delivered
1407,837,1006,2025-12-02 15:44:22.076730,Cancelled
1408,869,1043,2025-12-02 15:47:05.059369,Processing
1409,907,1087,2025-12-02 15:45:45.513737,Shipped
1410,103,125,2025-12-02 15:44:09.027990,Delivered
1411,753,903,2025-12-02 15:48:43.577843,Cancelled
1412,215,263,2025-12-02 15:44:39.924449,Delivered
1413,111,135,2025-12-02 15:43:16.535594,Delivered
1414,60,68,2025-12-02 15:43:15.216883,Delivered
1415,879,1054,2025-12-02 15:46:53.306960,Delivered
1416,52,60,2025-12-02 15:44:29.019695,Processing
1417,295,357,2025-12-02 15:47:56.734049,Delivered
1418,859,1031,2025-12-02 15:46:38.854086,Delivered
1419,868,1041,2025-12-02 15:48:10.846682,Shipped
1420,634,762,2025-12-02 15:47:49.217459,Shipped
1421,372,452,2025-12-02 15:44:22.305187,Delivered
1422,618,743,2025-12-02 15:49:02.729130,Delivered
1423,403,489,2025-12-02 15:47:36.497342,Delivered
1424,151,184,2025-12-02 15:47:25.290401,Delivered
1425,769,923,2025-12-02 15:45:35.326120,Cancelled
1426,359,437,2025-12-02 15:49:13.577218,Delivered
1427,925,1108,2025-12-02 15:45:13.361756,Shipped
1428,675,811,2025-12-02 15:47:08.829417,Delivered
1429,199,244,2025-12-02 15:49:09.695885,Delivered
1430,651,782,2025-12-02 15:45:34.696783,Shipped
1431,762,913,2025-12-02 15:47:07.417051,Delivered
1432,468,565,2025-12-02 15:46:57.040198,Shipped
1433,117,142,2025-12-02 15:47:22.529885,Shipped
1434,684,821,2025-12-02 15:43:16.955183,Cancelled
1435,516,621,2025-12-02 15:48:04.000620,Cancelled
1436,466,562,2025-12-02 15:43:59.366872,Shipped
1437,905,1085,2025-12-02 15:45:43.967411,Delivered
1438,198,243,2025-12-02 15:46:45.312636,Delivered
1439,568,681,2025-12-02 15:47:44.226198,Delivered
1440,775,931,2025-12-02 15:48:13.219642,Processing
1441,581,699,2025-12-02 15:43:43.013276,Processing
1442,80,96,2025-12-02 15:47:01.658513,Cancelled
1443,430,519,2025-12-02 15:45:40.905899,Shipped
1444,371,451,2025-12-02 15:45:49.888203,Processing
1445,195,238,2025-12-02 15:48:10.679510,Delivered
1446,143,174,2025-12-02 15:44:12.452557,Delivered
1447,221,271,2025-12-02 15:46:57.176463,Delivered
1448,717,861,2025-12-02 15:47:18.624229,Delivered
1449,920,1102,2025-12-02 15:44:26.936083,Shipped
1450,668,802,2025-12-02 15:46:54.154952,Cancelled
1451,593,713,2025-12-02 15:44:12.061637,Cancelled
1452,665,799,2025-12-02 15:43:30.087243,Processing
1453,27,32,2025-12-02 15:44:11.137691,Shipped
1454,819,984,2025-12-02 15:46:22.034838,Delivered
1455,494,596,2025-12-02 15:47:17.664973,Cancelled
1456,245,301,2025-12-02 15:47:43.580934,Shipped
1457,273,331,2025-12-02 15:48:02.114923,Delivered
1458,915,1096,2025-12-02 15:48:37.847541,Delivered
1459,766,919,2025-12-02 15:48:31.628055,Shipped
1460,897,1075,2025-12-02 15:45:07.213765,Delivered
1461,995,1194,2025-12-02 15:48:19.306092,Delivered
1462,841,1011,2025-12-02 15:44:53.034364,Shipped
1463,487,586,2025-12-02 15:47:38.710740,Delivered
1464,14,16,2025-12-02 15:47:43.654119,Cancelled
1465,2,3,2025-12-02 15:45:41.176483,Delivered
1466,565,678,2025-12-02 15:47:27.950913,Delivered
1467,117,142,2025-12-02 15:45:39.758724,Cancelled
1468,137,167,2025-12-02 15:46:00.372362,Delivered
1469,2,2,2025-12-02 15:45:25.081215,Cancelled
1470,86,103,2025-12-02 15:46:17.259614,Delivered
1471,495,598,2025-12-02 15:48:46.708107,Delivered
1472,606,728,2025-12-02 15:45:18.012769,Shipped
1473,579,696,2025-12-02 15:44:46.013766,Delivered
1474,421,510,2025-12-02 15:45:50.163379,Delivered
1475,976,1173,2025-12-02 15:44:57.980835,Shipped
1476,897,1075,2025-12-02 15:47:21.699336,Cancelled
1477,622,749,2025-12-02 15:48:34.424013,Shipped
1478,183,223,2025-12-02 15:43:49.395468,Processing
1479,872,1046,2025-12-02 15:44:32.226530,Delivered
1480,75,89,2025-12-02 15:47:38.473578,Delivered
1481,954,1143,2025-12-02 15:43:15.315829,Shipped
1482,337,412,2025-12-02 15:47:12.864578,Delivered
1483,826,993,2025-12-02 15:44:24.123261,Delivered
1484,306,372,2025-12-02 15:43:48.902828,Delivered
1485,694,834,2025-12-02 15:44:42.123158,Processing
1486,984,1182,2025-12-02 15:48:07.206481,Shipped
1487,945,1132,2025-12-02 15:45:30.618339,Delivered
1488,487,586,2025-12-02 15:44:49.376035,Delivered
1489,885,1061,2025-12-02 15:45:00.597997,Delivered
1490,193,236,2025-12-02 15:44:50.752373,Shipped
1491,316,386,2025-12-02 15:45:15.397900,Processing
1492,225,277,2025-12-02 15:45:38.197829,Cancelled
1493,607,729,2025-12-02 15:44:20.075262,Delivered
1494,142,172,2025-12-02 15:48:03.170135,Shipped
1495,565,678,2025-12-02 15:47:35.191734,Shipped
1496,520,626,2025-12-02 15:44:31.205801,Delivered
1497,538,647,2025-12-02 15:48:03.708540,Cancelled
1498,549,659,2025-12-02 15:48:41.860350,Cancelled
1499,142,172,2025-12-02 15:44:58.714373,Delivered
1500,28,33,2025-12-02 15:45:02.277741,Delivered
1501,853,1024,2025-12-02 15:45:34.932601,Shipped
1502,496,599,2025-12-02 15:46:01.868638,Delivered
1503,504,607,2025-12-02 15:44:58.535651,Delivered
1504,484,583,2025-12-02 15:48:04.803495,Delivered
1505,596,716,2025-12-02 15:44:23.175952,Cancelled
1506,895,1072,2025-12-02 15:44:49.408935,Delivered
1507,686,823,2025-12-02 15:45:16.915752,Shipped
1508,592,712,2025-12-02 15:47:27.759002,Delivered
1509,334,408,2025-12-02 15:43:58.063050,Delivered
1510,723,868,2025-12-02 15:45:30.748331,Delivered
1511,298,361,2025-12-02 15:47:35.961847,Processing
1512,575,690,2025-12-02 15:45:10.754007,Processing
1513,132,161,2025-12-02 15:48:29.336773,Delivered
1514,424,513,2025-12-02 15:46:57.114636,Delivered
1515,405,491,2025-12-02 15:43:48.044639,Delivered
1516,74,88,2025-12-02 15:48:05.812309,Delivered
1517,434,524,2025-12-02 15:47:44.054392,Shipped
1518,493,595,2025-12-02 15:44:37.886836,Delivered
1519,258,316,2025-12-02 15:46:54.950796,Cancelled
1520,751,901,2025-12-02 15:47:35.102143,Delivered
1521,523,629,2025-12-02 15:44:00.847021,Delivered
1522,686,823,2025-12-02 15:48:02.310676,Delivered
1523,915,1096,2025-12-02 15:44:44.029976,Delivered
1524,324,395,2025-12-02 15:47:31.798133,Shipped
1525,522,628,2025-12-02 15:44:02.042329,Delivered
1526,504,607,2025-12-02 15:46:34.815967,Delivered
1527,304,369,2025-12-02 15:45:45.754541,Shipped
1528,543,652,2025-12-02 15:43:52.743145,Delivered
1529,866,1039,2025-12-02 15:48:43.163136,Delivered
1530,399,484,2025-12-02 15:44:18.683514,Delivered
1531,654,785,2025-12-02 15:44:16.877180,Shipped
1532,312,379,2025-12-02 15:48:17.862645,Processing
1533,195,238,2025-12-02 15:48:24.477221,Shipped
1534,431,520,2025-12-02 15:43:38.679288,Delivered
1535,117,142,2025-12-02 15:48:35.661844,Cancelled
1536,103,125,2025-12-02 15:46:12.587454,Cancelled
1537,909,1089,2025-12-02 15:43:24.169539,Delivered
1538,525,631,2025-12-02 15:45:15.283791,Shipped
1539,756,907,2025-12-02 15:43:37.038541,Processing
1540,815,979,2025-12-02 15:43:15.985663,Delivered
1541,293,355,2025-12-02 15:45:31.016673,Delivered
1542,610,734,2025-12-02 15:47:35.773896,Shipped
1543,199,244,2025-12-02 15:46:51.725426,Delivered
1544,113,137,2025-12-02 15:44:14.459273,Shipped
1545,192,234,2025-12-02 15:47:51.854302,Cancelled
1546,191,233,2025-12-02 15:45:56.538936,Delivered
1547,99,118,2025-12-02 15:46:12.877577,Delivered
1548,694,834,2025-12-02 15:43:41.730428,Cancelled
1549,424,513,2025-12-02 15:45:50.829695,Delivered
1550,831,1000,2025-12-02 15:47:05.455040,Delivered
1551,90,107,2025-12-02 15:45:24.726324,Delivered
1552,557,668,2025-12-02 15:43:57.846017,Delivered
1553,590,710,2025-12-02 15:45:03.598233,Delivered
1554,76,90,2025-12-02 15:44:57.964689,Delivered
1555,789,950,2025-12-02 15:44:46.675418,Cancelled
1556,587,706,2025-12-02 15:48:27.765485,Cancelled
1557,257,314,2025-12-02 15:47:55.902129,Shipped
1558,828,995,2025-12-02 15:45:33.680290,Shipped
1559,135,165,2025-12-02 15:43:32.230471,Cancelled
1560,637,765,2025-12-02 15:44:24.253317,Shipped
1561,139,169,2025-12-02 15:48:58.129011,Delivered
1562,274,332,2025-12-02 15:47:53.524936,Delivered
1563,941,1127,2025-12-02 15:47:40.752620,Delivered
1564,295,357,2025-12-02 15:48:34.698327,Delivered
1565,799,960,2025-12-02 15:45:30.155724,Processing
1566,783,942,2025-12-02 15:44:09.968396,Delivered
1567,87,104,2025-12-02 15:45:59.172623,Delivered
1568,92,109,2025-12-02 15:47:38.843392,Delivered
1569,776,933,2025-12-02 15:44:08.197921,Delivered
1570,475,573,2025-12-02 15:48:05.152006,Delivered
1571,920,1102,2025-12-02 15:48:17.121745,Delivered
1572,207,253,2025-12-02 15:44:53.166927,Processing
1573,469,566,2025-12-02 15:45:58.677555,Cancelled
1574,357,435,2025-12-02 15:46:09.394397,Delivered
1575,645,775,2025-12-02 15:44:38.010255,Delivered
1576,677,813,2025-12-02 15:44:15.008037,Cancelled
1577,5,6,2025-12-02 15:48:47.881365,Delivered
1578,5,6,2025-12-02 15:48:04.714132,Processing
1579,49,57,2025-12-02 15:47:44.438973,Delivered
1580,150,183,2025-12-02 15:44:09.871423,Cancelled
1581,846,1016,2025-12-02 15:49:08.191244,Delivered
1582,38,46,2025-12-02 15:45:40.370095,Shipped
1583,899,1078,2025-12-02 15:45:03.147763,Shipped
1584,926,1109,2025-12-02 15:47:32.441482,Delivered
1585,836,1005,2025-12-02 15:48:31.130434,Delivered
1586,390,474,2025-12-02 15:48:58.271029,Delivered
1587,436,527,2025-12-02 15:44:23.009332,Shipped
1588,102,124,2025-12-02 15:46:06.790057,Shipped
1589,361,439,2025-12-02 15:47:24.224290,Delivered
1590,769,923,2025-12-02 15:46:14.263807,Delivered
1591,973,1168,2025-12-02 15:44:30.865565,Cancelled
1592,70,81,2025-12-02 15:48:05.326617,Delivered
1593,280,339,2025-12-02 15:48:36.779157,Delivered
1594,823,990,2025-12-02 15:45:28.523209,Delivered
1595,445,537,2025-12-02 15:47:37.711728,Cancelled
1596,70,81,2025-12-02 15:47:06.887420,Delivered
1597,496,599,2025-12-02 15:43:59.885184,Delivered
1598,122,148,2025-12-02 15:46:28.095102,Delivered
1599,769,923,2025-12-02 15:47:04.711300,Delivered
1600,199,244,2025-12-02 15:46:16.222138,Shipped
1601,292,354,2025-12-02 15:47:47.707810,Shipped
1602,683,820,2025-12-02 15:48:45.302452,Delivered
1603,511,615,2025-12-02 15:46:09.123242,Delivered
1604,993,1192,2025-12-02 15:45:19.771539,Cancelled
1605,710,852,2025-12-02 15:43:49.102071,Processing
1606,301,364,2025-12-02 15:48:58.082870,Cancelled
1607,723,868,2025-12-02 15:47:30.171658,Delivered
1608,435,526,2025-12-02 15:45:52.613154,Cancelled
1609,675,811,2025-12-02 15:48:05.079152,Delivered
1610,700,840,2025-12-02 15:47:30.896763,Shipped
1611,429,518,2025-12-02 15:46:02.126493,Delivered
1612,574,688,2025-12-02 15:43:31.674225,Shipped
1613,398,483,2025-12-02 15:48:40.949479,Delivered
1614,359,437,2025-12-02 15:47:27.999396,Delivered
1615,593,713,2025-12-02 15:46:11.690921,Shipped
1616,472,570,2025-12-02 15:47:50.117722,Shipped
1617,726,871,2025-12-02 15:48:30.836124,Delivered
1618,442,533,2025-12-02 15:47:57.523836,Delivered
1619,316,386,2025-12-02 15:44:07.531043,Delivered
1620,949,1138,2025-12-02 15:44:52.905128,Shipped
1621,46,54,2025-12-02 15:47:42.766273,Delivered
1622,519,625,2025-12-02 15:46:28.422849,Delivered
1623,327,398,2025-12-02 15:47:06.508561,Delivered
1624,75,89,2025-12-02 15:47:53.126825,Cancelled
1625,688,826,2025-12-02 15:47:38.437793,Shipped
1626,985,1183,2025-12-02 15:43:39.600115,Delivered
1627,854,1026,2025-12-02 15:47:36.896228,Processing
1628,94,112,2025-12-02 15:46:42.897164,Shipped
1629,657,789,2025-12-02 15:47:51.828574,Delivered
1630,625,752,2025-12-02 15:48:02.654308,Delivered
1631,341,416,2025-12-02 15:44:52.516253,Delivered
1632,255,312,2025-12-02 15:43:56.159744,Shipped
1633,105,128,2025-12-02 15:47:32.793452,Processing
1634,160,194,2025-12-02 15:43:47.594317,Delivered
1635,264,322,2025-12-02 15:48:56.995612,Delivered
1636,442,533,2025-12-02 15:48:08.794199,Delivered
1637,853,1024,2025-12-02 15:49:07.730565,Shipped
1638,763,914,2025-12-02 15:45:01.590410,Delivered
1639,303,367,2025-12-02 15:43:45.564979,Processing
1640,362,440,2025-12-02 15:47:49.388412,Shipped
1641,636,764,2025-12-02 15:46:10.415471,Cancelled
1642,234,288,2025-12-02 15:44:57.596954,Cancelled
1643,962,1152,2025-12-02 15:47:15.585318,Delivered
1644,497,600,2025-12-02 15:46:53.685287,Delivered
1645,442,533,2025-12-02 15:43:55.715864,Delivered
1646,710,852,2025-12-02 15:48:55.299041,Processing
1647,198,243,2025-12-02 15:45:23.707043,Cancelled
1648,244,300,2025-12-02 15:44:42.683074,Shipped
1649,220,270,2025-12-02 15:46:18.276199,Cancelled
1650,589,709,2025-12-02 15:43:19.403880,Delivered
1651,338,413,2025-12-02 15:44:01.243219,Processing
1652,10,12,2025-12-02 15:43:24.026188,Delivered
1653,460,554,2025-12-02 15:43:15.923761,Delivered
1654,802,963,2025-12-02 15:48:47.967040,Delivered
1655,617,742,2025-12-02 15:48:26.648421,Shipped
1656,983,1180,2025-12-02 15:44:31.627712,Cancelled
1657,863,1036,2025-12-02 15:43:59.865351,Delivered
1658,937,1122,2025-12-02 15:45:57.974812,Delivered
1659,692,832,2025-12-02 15:44:09.727826,Delivered
1660,405,491,2025-12-02 15:48:33.674128,Delivered
1661,216,264,2025-12-02 15:46:39.892447,Delivered
1662,117,142,2025-12-02 15:44:31.488621,Delivered
1663,524,630,2025-12-02 15:43:38.942961,Delivered
1664,976,1173,2025-12-02 15:47:19.812593,Delivered
1665,751,901,2025-12-02 15:46:59.397727,Shipped
1666,639,767,2025-12-02 15:43:55.592438,Delivered
1667,109,133,2025-12-02 15:45:24.779730,Delivered
1668,483,582,2025-12-02 15:43:30.041114,Delivered
1669,94,112,2025-12-02 15:46:02.193402,Delivered
1670,742,888,2025-12-02 15:45:32.762721,Delivered
1671,689,827,2025-12-02 15:46:49.396274,Cancelled
1672,786,946,2025-12-02 15:46:51.745687,Delivered
